Agent,Concept,Problem,Knowledge,Type,Result,Action,When-Part,Where-Part,How-Part,Intermediate,Seen,AL Ans,Correct Ans,Time
SPPP-F-0,2,[2][args:252-6-84-12],Fact,practice,INCORRECT,Request,...,[0&0],HINT,False,True,None,6,12:14:54
SPPP-F-0,2,[2][args:252-6-84-12],Fact,practice,NA,Train,None,{('answer'&'r1c4')},StrToFloat(?.v):(r1c4)->answer,False,True,None,6,12:15:07
SPPP-F-0,3,[3][args:99-11-3],Fact,practice,INCORRECT,Request,...,{('answer'&'r1c4')},StrToFloat(?.v):(r1c4)->answer (v: 0.749),False,True,11,3,12:15:07
SPPP-F-0,4,[4][args:3-9],Fact,practice,INCORRECT,Request,...,[0&0],HINT,False,True,None,732,12:15:07
SPPP-F-0,4,[4][args:3-9],Fact,practice,NA,Train,None,{('answer'&)},732.0:()->answer,False,True,None,732,12:15:07
SPPP-F-0,2,[2][args:252-6-84-12],Fact,practice,INCORRECT,Request,...,[1&0],HINT,False,True,None,6,12:15:07
SPPP-F-0,2,[2][args:252-6-84-12],Fact,practice,NA,Train,None,{('answer'&'r1c4')&('answer'&'r1c6')},StrToFloat(?.v):(r1c4)->answer,False,True,None,6,12:15:07
SPPP-F-0,3,[3][args:99-11-3],Fact,practice,CORRECT,Request,...,{('answer'&'r1c4')&('answer'&'r1c6')},StrToFloat(?.v):(r1c6)->answer (v: 0.692),False,True,3,3,12:15:07
SPPP-F-0,4,[4][args:3-9],Fact,practice,INCORRECT,Request,...,[1&0],HINT,False,True,None,732,12:15:07
SPPP-F-0,4,[4][args:3-9],Fact,practice,NA,Train,None,{('answer'&)},732.0:()->answer,False,True,None,732,12:15:07
SPPP-F-0,2,[2][args:252-6-84-12],Fact,practice,CORRECT,Request,...,{('answer'&'r1c4')&('answer'&'r1c6')},StrToFloat(?.v):(r1c4)->answer (v: 0.988),False,True,6,6,12:15:07
SPPP-F-0,3,[3][args:99-11-3],Fact,practice,CORRECT,Request,...,{('answer'&'r1c4')&('answer'&'r1c6')},StrToFloat(?.v):(r1c6)->answer (v: 0.993),False,True,3,3,12:15:07
SPPP-F-0,4,[4][args:3-9],Fact,practice,INCORRECT,Request,...,{('answer'&)},732.0:()->answer (v: 0.784),False,True,732.0,732,12:15:07
SPPP-F-0,2,[2][args:252-6-84-12],Fact,practice,CORRECT,Request,...,{('answer'&'r1c4')&('answer'&'r1c6')},StrToFloat(?.v):(r1c4)->answer (v: 0.986),False,True,6,6,12:15:08
SPPP-F-0,3,[3][args:99-11-3],Fact,practice,CORRECT,Request,...,{('answer'&'r1c4')&('answer'&'r1c6')},StrToFloat(?.v):(r1c6)->answer (v: 0.989),False,True,3,3,12:15:08
SPPP-F-0,4,[4][args:3-9],Fact,practice,INCORRECT,Request,...,{('answer'&)},732.0:()->answer (v: 0.989),False,True,732.0,732,12:15:08
SPPP-F-0,2,[2][args:252-6-84-12],Fact,practice,CORRECT,Request,...,{('answer'&'r1c4')&('answer'&'r1c6')},StrToFloat(?.v):(r1c4)->answer (v: 0.983),False,True,6,6,12:15:08
SPPP-F-0,3,[3][args:99-11-3],Fact,practice,CORRECT,Request,...,{('answer'&'r1c4')&('answer'&'r1c6')},StrToFloat(?.v):(r1c6)->answer (v: 0.986),False,True,3,3,12:15:08
SPPP-F-0,4,[4][args:3-9],Fact,practice,INCORRECT,Request,...,{('answer'&)},732.0:()->answer (v: 0.980),False,True,732.0,732,12:15:08
SPPP-F-0,2,[2][args:252-6-84-12],Fact,practice,CORRECT,Request,...,{('answer'&'r1c4')&('answer'&'r1c6')},StrToFloat(?.v):(r1c4)->answer (v: 0.981),False,True,6,6,12:15:08
SPPP-F-0,3,[3][args:99-11-3],Fact,practice,CORRECT,Request,...,{('answer'&'r1c4')&('answer'&'r1c6')},StrToFloat(?.v):(r1c6)->answer (v: 0.984),False,True,3,3,12:15:08
SPPP-F-0,4,[4][args:3-9],Fact,practice,INCORRECT,Request,...,{('answer'&)},732.0:()->answer (v: 0.972),False,True,732.0,732,12:15:08
SPPP-F-0,2,[2][args:252-6-84-12],Fact,practice,CORRECT,Request,...,{('answer'&'r1c4')&('answer'&'r1c6')},StrToFloat(?.v):(r1c4)->answer (v: 0.979),False,True,6,6,12:15:08
SPPP-F-0,3,[3][args:99-11-3],Fact,practice,CORRECT,Request,...,{('answer'&'r1c4')&('answer'&'r1c6')},StrToFloat(?.v):(r1c6)->answer (v: 0.981),False,True,3,3,12:15:08
SPPP-F-0,4,[4][args:3-9],Fact,practice,INCORRECT,Request,...,{('answer'&)},732.0:()->answer (v: 0.965),False,True,732.0,732,12:15:08
SPPP-F-0,2,[2][args:252-6-84-12],Fact,practice,CORRECT,Request,...,{('answer'&'r1c4')&('answer'&'r1c6')},StrToFloat(?.v):(r1c4)->answer (v: 0.977),False,True,6,6,12:15:08
SPPP-F-0,3,[3][args:99-11-3],Fact,practice,CORRECT,Request,...,{('answer'&'r1c4')&('answer'&'r1c6')},StrToFloat(?.v):(r1c6)->answer (v: 0.979),False,True,3,3,12:15:08
SPPP-F-0,4,[4][args:3-9],Fact,practice,INCORRECT,Request,...,{('answer'&)},732.0:()->answer (v: 0.959),False,True,732.0,732,12:15:09
SPPP-F-0,2,[2][args:252-6-84-12],Fact,practice,CORRECT,Request,...,{('answer'&'r1c4')&('answer'&'r1c6')},StrToFloat(?.v):(r1c4)->answer (v: 0.976),False,True,6,6,12:15:09
SPPP-F-0,3,[3][args:99-11-3],Fact,practice,CORRECT,Request,...,{('answer'&'r1c4')&('answer'&'r1c6')},StrToFloat(?.v):(r1c6)->answer (v: 0.978),False,True,3,3,12:15:09
SPPP-F-0,4,[4][args:3-9],Fact,practice,INCORRECT,Request,...,{('answer'&)},732.0:()->answer (v: 0.953),False,True,732.0,732,12:15:09
SPPP-F-0,2,[2][args:252-6-84-12],Fact,practice,CORRECT,Request,...,{('answer'&'r1c4')&('answer'&'r1c6')},StrToFloat(?.v):(r1c4)->answer (v: 0.974),False,True,6,6,12:15:09
SPPP-F-0,3,[3][args:99-11-3],Fact,practice,CORRECT,Request,...,{('answer'&'r1c4')&('answer'&'r1c6')},StrToFloat(?.v):(r1c6)->answer (v: 0.976),False,True,3,3,12:15:09
SPPP-F-0,4,[4][args:3-9],Fact,practice,INCORRECT,Request,...,{('answer'&)},732.0:()->answer (v: 0.947),False,True,732.0,732,12:15:09
SPPP-F-0,3,[3][args:99-11-3],Fact,posttest,CORRECT,Request,...,{('answer'&'r1c4')&('answer'&'r1c6')},StrToFloat(?.v):(r1c6)->answer (v: 0.958),False,True,3,3,12:15:09
SPPP-F-0,2,[2][args:252-6-84-12],Fact,posttest,CORRECT,Request,...,{('answer'&'r1c4')&('answer'&'r1c6')},StrToFloat(?.v):(r1c4)->answer (v: 0.956),False,True,6,6,12:15:09
SPPP-F-0,2,[2][args:360-6-135-9],Fact,posttest,INCORRECT,Request,...,{('answer'&'r1c4')&('answer'&'r1c6')},StrToFloat(?.v):(r1c4)->answer (v: 0.997),False,False,6,4,12:15:09
SPPP-F-0,3,[3][args:99-11-3],Fact,posttest,CORRECT,Request,...,{('answer'&'r1c4')&('answer'&'r1c6')},StrToFloat(?.v):(r1c6)->answer (v: 0.957),False,True,3,3,12:15:09
SPPP-F-0,2,[2][args:110-5-121-11],Fact,posttest,INCORRECT,Request,...,{('answer'&'r1c4')&('answer'&'r1c6')},StrToFloat(?.v):(r1c4)->answer (v: 0.955),False,False,5,2,12:15:09
SPPP-F-0,4,[4][args:3-9],Fact,posttest,INCORRECT,Request,...,{('answer'&)},732.0:()->answer (v: 0.877),False,True,732.0,732,12:15:09
SPPP-F-0,4,[4][args:2-8],Fact,posttest,INCORRECT,Request,...,[1&1],HINT,False,False,None,68,12:15:09
