Agent,Concept,Problem,Knowledge,Type,Result,Action,When-Part,Where-Part,How-Part,Intermediate,Seen,AL Ans,Correct Ans,Time
SPPP-F-2,2,[2][args:126-3-54-9],Fact,practice,INCORRECT,Request,...,[0&0],HINT,False,True,None,7,12:16:40
SPPP-F-2,2,[2][args:126-3-54-9],Fact,practice,NA,Train,None,{('answer'&)},7.0:()->answer,False,True,None,7,12:16:50
SPPP-F-2,3,[3][args:256-4-4],Fact,practice,INCORRECT,Request,...,{('answer'&)},7.0:()->answer (v: 0.749),False,True,7.0,16,12:16:50
SPPP-F-2,4,[4][args:3-12],Fact,practice,INCORRECT,Request,...,[1&0],HINT,False,True,None,1732,12:16:50
SPPP-F-2,4,[4][args:3-12],Fact,practice,NA,Train,None,{('answer'&)},1732.0:()->answer,False,True,None,1732,12:16:50
SPPP-F-2,2,[2][args:126-3-54-9],Fact,practice,INCORRECT,Request,...,[2&1],HINT,False,True,None,7,12:16:50
SPPP-F-2,2,[2][args:126-3-54-9],Fact,practice,NA,Train,None,{('answer'&)},7.0:()->answer,False,True,None,7,12:16:51
SPPP-F-2,3,[3][args:256-4-4],Fact,practice,INCORRECT,Request,...,[1&0],HINT,False,True,None,16,12:16:51
SPPP-F-2,3,[3][args:256-4-4],Fact,practice,NA,Train,None,{('answer'&)},16.0:()->answer,False,True,None,16,12:16:51
SPPP-F-2,4,[4][args:3-12],Fact,practice,INCORRECT,Request,...,[2&1],HINT,False,True,None,1732,12:16:51
SPPP-F-2,4,[4][args:3-12],Fact,practice,NA,Train,None,{('answer'&)},1732.0:()->answer,False,True,None,1732,12:16:51
SPPP-F-2,2,[2][args:126-3-54-9],Fact,practice,INCORRECT,Request,...,{('answer'&)},7.0:()->answer (v: 0.988),False,True,7.0,7,12:16:51
SPPP-F-2,3,[3][args:256-4-4],Fact,practice,INCORRECT,Request,...,{('answer'&)},16.0:()->answer (v: 0.757),False,True,16.0,16,12:16:52
SPPP-F-2,4,[4][args:3-12],Fact,practice,INCORRECT,Request,...,{('answer'&)},1732.0:()->answer (v: 0.757),False,True,1732.0,1732,12:16:52
SPPP-F-2,2,[2][args:126-3-54-9],Fact,practice,INCORRECT,Request,...,{('answer'&)},7.0:()->answer (v: 0.984),False,True,7.0,7,12:16:52
SPPP-F-2,3,[3][args:256-4-4],Fact,practice,INCORRECT,Request,...,{('answer'&)},16.0:()->answer (v: 0.985),False,True,16.0,16,12:16:53
SPPP-F-2,4,[4][args:3-12],Fact,practice,INCORRECT,Request,...,{('answer'&)},1732.0:()->answer (v: 0.985),False,True,1732.0,1732,12:16:53
SPPP-F-2,2,[2][args:126-3-54-9],Fact,practice,INCORRECT,Request,...,{('answer'&)},7.0:()->answer (v: 0.980),False,True,7.0,7,12:16:54
SPPP-F-2,3,[3][args:256-4-4],Fact,practice,INCORRECT,Request,...,{('answer'&)},16.0:()->answer (v: 0.973),False,True,16.0,16,12:16:54
SPPP-F-2,4,[4][args:3-12],Fact,practice,INCORRECT,Request,...,{('answer'&)},1732.0:()->answer (v: 0.973),False,True,1732.0,1732,12:16:55
SPPP-F-2,2,[2][args:126-3-54-9],Fact,practice,INCORRECT,Request,...,{('answer'&)},7.0:()->answer (v: 0.978),False,True,7.0,7,12:16:55
SPPP-F-2,3,[3][args:256-4-4],Fact,practice,INCORRECT,Request,...,{('answer'&)},16.0:()->answer (v: 0.962),False,True,16.0,16,12:16:56
SPPP-F-2,4,[4][args:3-12],Fact,practice,INCORRECT,Request,...,{('answer'&)},1732.0:()->answer (v: 0.962),False,True,1732.0,1732,12:16:56
SPPP-F-2,2,[2][args:126-3-54-9],Fact,practice,INCORRECT,Request,...,{('answer'&)},7.0:()->answer (v: 0.975),False,True,7.0,7,12:16:56
SPPP-F-2,3,[3][args:256-4-4],Fact,practice,INCORRECT,Request,...,{('answer'&)},16.0:()->answer (v: 0.953),False,True,16.0,16,12:16:57
SPPP-F-2,4,[4][args:3-12],Fact,practice,INCORRECT,Request,...,{('answer'&)},1732.0:()->answer (v: 0.953),False,True,1732.0,1732,12:16:58
SPPP-F-2,2,[2][args:126-3-54-9],Fact,practice,INCORRECT,Request,...,{('answer'&)},7.0:()->answer (v: 0.973),False,True,7.0,7,12:16:58
SPPP-F-2,3,[3][args:256-4-4],Fact,practice,INCORRECT,Request,...,{('answer'&)},16.0:()->answer (v: 0.944),False,True,16.0,16,12:16:58
SPPP-F-2,4,[4][args:3-12],Fact,practice,INCORRECT,Request,...,{('answer'&)},1732.0:()->answer (v: 0.944),False,True,1732.0,1732,12:16:59
SPPP-F-2,2,[2][args:126-3-54-9],Fact,practice,INCORRECT,Request,...,{('answer'&)},7.0:()->answer (v: 0.971),False,True,7.0,7,12:16:59
SPPP-F-2,3,[3][args:256-4-4],Fact,practice,INCORRECT,Request,...,{('answer'&)},16.0:()->answer (v: 0.936),False,True,16.0,16,12:17:00
SPPP-F-2,4,[4][args:3-12],Fact,practice,INCORRECT,Request,...,{('answer'&)},1732.0:()->answer (v: 0.936),False,True,1732.0,1732,12:17:00
SPPP-F-2,2,[2][args:126-3-54-9],Fact,practice,INCORRECT,Request,...,{('answer'&)},7.0:()->answer (v: 0.969),False,True,7.0,7,12:17:01
SPPP-F-2,3,[3][args:256-4-4],Fact,practice,INCORRECT,Request,...,{('answer'&)},16.0:()->answer (v: 0.929),False,True,16.0,16,12:17:02
SPPP-F-2,4,[4][args:3-12],Fact,practice,INCORRECT,Request,...,{('answer'&)},1732.0:()->answer (v: 0.929),False,True,1732.0,1732,12:17:02
SPPP-F-2,4,[4][args:3-12],Fact,posttest,INCORRECT,Request,...,{('answer'&)},1732.0:()->answer (v: 0.855),False,True,1732.0,1732,12:17:03
SPPP-F-2,3,[3][args:256-4-4],Fact,posttest,INCORRECT,Request,...,{('answer'&)},16.0:()->answer (v: 0.853),False,True,16.0,16,12:17:03
SPPP-F-2,4,[4][args:3-12],Fact,posttest,INCORRECT,Request,...,{('answer'&)},1732.0:()->answer (v: 0.949),False,True,1732.0,1732,12:17:03
SPPP-F-2,3,[3][args:840-2-10],Fact,posttest,INCORRECT,Request,...,[3&3],HINT,False,False,None,42,12:17:03
SPPP-F-2,2,[2][args:126-3-54-9],Fact,posttest,INCORRECT,Request,...,{('answer'&)},7.0:()->answer (v: 0.947),False,True,7.0,7,12:17:03
SPPP-F-2,3,[3][args:312-3-4],Fact,posttest,INCORRECT,Request,...,[3&3],HINT,False,False,None,26,12:17:03
SPPP-F-2,3,[3][args:256-4-4],Fact,posttest,INCORRECT,Request,...,{('answer'&)},16.0:()->answer (v: 0.854),False,True,16.0,16,12:17:03
SPPP-F-2,2,[2][args:110-5-121-11],Fact,posttest,INCORRECT,Request,...,{('answer'&)},7.0:()->answer (v: 0.948),False,False,7.0,2,12:17:03
