Agent,Concept,Problem,Knowledge,Type,Result,Action,When-Part,Where-Part,How-Part,Intermediate,Seen,AL Ans,Correct Ans,Time
SPPP-F-1,2,[2][args:150-5-90-9],Fact,study,NA,Train,None,{('answer'&'arg_2_concept_2'&'arg_3_concept_2'&'arg_1_concept_2')},Divide(Multiply(?.v&?.v)&?.v):(arg_2_concept_2&arg_3_concept_2&arg_1_concept_2)->answer,False,False,None,3,16:34:52
SPPP-F-1,3,[3][args:162-6-3],Fact,study,NA,Train,None,{('answer'&'arg_2_concept_3'&'arg_2_concept_3'&'arg_3_concept_3')},Add(?.v&Subtract(?.v&?.v)):(arg_2_concept_3&arg_2_concept_3&arg_3_concept_3)->answer,False,False,None,9,16:34:53
SPPP-F-1,4,[4][args:4-8],Fact,study,NA,Train,None,{('answer'&'arg_2_concept_4'&'arg_1_concept_4'&'arg_2_concept_4'&'arg_1_concept_4')},Add(Divide(?.v&?.v)&Pow(?.v&?.v)):(arg_2_concept_4&arg_1_concept_4&arg_2_concept_4&arg_1_concept_4)->answer,False,False,None,4098,16:34:54
SPPP-F-1,5,[5][args:25-63-338],Fact,study,NA,Train,None,{('answer'&'arg_3_concept_5'&'arg_1_concept_5'&'arg_2_concept_5'&'arg_1_concept_5')},Subtract(Divide(?.v&?.v)&Divide(?.v&?.v)):(arg_3_concept_5&arg_1_concept_5&arg_2_concept_5&arg_1_concept_5)->answer,False,False,None,11,16:34:59
SPPP-F-1,2,[2][args:150-5-90-9],Fact,practice,INCORRECT,Request,...,[1&0],HINT,False,False,None,3,16:34:59
SPPP-F-1,2,[2][args:150-5-90-9],Fact,practice,NA,Train,None,{('answer'&'arg_2_concept_2'&'arg_3_concept_2'&'arg_1_concept_2')},Divide(Multiply(?.v&?.v)&?.v):(arg_2_concept_2&arg_3_concept_2&arg_1_concept_2)->answer,False,False,None,3,16:35:18
SPPP-F-1,3,[3][args:162-6-3],Fact,practice,INCORRECT,Request,...,[1&0],HINT,False,False,None,9,16:35:18
SPPP-F-1,3,[3][args:162-6-3],Fact,practice,NA,Train,None,{('answer'&'arg_3_concept_3'&'arg_3_concept_3'&'arg_3_concept_3')},Add(Add(?.v&?.v)&?.v):(arg_3_concept_3&arg_3_concept_3&arg_3_concept_3)->answer,False,False,None,9,16:35:34
SPPP-F-1,4,[4][args:4-8],Fact,practice,INCORRECT,Request,...,[1&0],HINT,False,False,None,4098,16:35:34
SPPP-F-1,4,[4][args:4-8],Fact,practice,NA,Train,None,{('answer'&'arg_2_concept_4'&'arg_1_concept_4'&'arg_2_concept_4'&'arg_1_concept_4')},Add(Divide(?.v&?.v)&Pow(?.v&?.v)):(arg_2_concept_4&arg_1_concept_4&arg_2_concept_4&arg_1_concept_4)->answer,False,False,None,4098,16:35:46
SPPP-F-1,5,[5][args:25-63-338],Fact,practice,CORRECT,Request,...,{('answer'&'arg_3_concept_5'&'arg_1_concept_5'&'arg_2_concept_5'&'arg_1_concept_5')},Subtract(Divide(?.v&?.v)&Divide(?.v&?.v)):(arg_3_concept_5&arg_1_concept_5&arg_2_concept_5&arg_1_concept_5)->answer (v: 0.679),False,False,11,11,16:35:46
SPPP-F-1,2,[2][args:150-5-90-9],Fact,practice,CORRECT,Request,...,{('answer'&'arg_2_concept_2'&'arg_3_concept_2'&'arg_1_concept_2')},Divide(Multiply(?.v&?.v)&?.v):(arg_2_concept_2&arg_3_concept_2&arg_1_concept_2)->answer (v: 0.750),False,False,3,3,16:36:03
SPPP-F-1,3,[3][args:162-6-3],Fact,practice,INCORRECT,Request,...,[1&0],HINT,False,False,None,9,16:36:18
SPPP-F-1,3,[3][args:162-6-3],Fact,practice,NA,Train,None,{('answer'&'arg_3_concept_3'&'arg_3_concept_3'&'arg_2_concept_3'&'arg_3_concept_3')},Add(Add(?.v&?.v)&Subtract(?.v&?.v)):(arg_3_concept_3&arg_3_concept_3&arg_2_concept_3&arg_3_concept_3)->answer,False,False,None,9,16:36:34
SPPP-F-1,4,[4][args:4-8],Fact,practice,INCORRECT,Request,...,[1&0],HINT,False,False,None,4098,16:36:34
SPPP-F-1,4,[4][args:4-8],Fact,practice,NA,Train,None,{('answer'&'arg_2_concept_4'&'arg_1_concept_4'&'arg_2_concept_4'&'arg_1_concept_4')},Add(Divide(?.v&?.v)&Pow(?.v&?.v)):(arg_2_concept_4&arg_1_concept_4&arg_2_concept_4&arg_1_concept_4)->answer,False,False,None,4098,16:36:54
SPPP-F-1,5,[5][args:25-63-338],Fact,practice,CORRECT,Request,...,{('answer'&'arg_3_concept_5'&'arg_1_concept_5'&'arg_2_concept_5'&'arg_1_concept_5')},Subtract(Divide(?.v&?.v)&Divide(?.v&?.v)):(arg_3_concept_5&arg_1_concept_5&arg_2_concept_5&arg_1_concept_5)->answer (v: 0.991),False,False,11,11,16:36:54
SPPP-F-1,2,[2][args:150-5-90-9],Fact,practice,CORRECT,Request,...,{('answer'&'arg_2_concept_2'&'arg_3_concept_2'&'arg_1_concept_2')},Divide(Multiply(?.v&?.v)&?.v):(arg_2_concept_2&arg_3_concept_2&arg_1_concept_2)->answer (v: 0.984),False,False,3,3,16:37:20
SPPP-F-1,3,[3][args:162-6-3],Fact,practice,INCORRECT,Request,...,[1&0],HINT,False,False,None,9,16:37:49
