Agent,Concept,Problem,Knowledge,Type,Result,Action,When-Part,Where-Part,How-Part,Intermediate,Seen,AL Ans,Correct Ans,Time
SPPP-F-2,2,[2][args:504-4-98-14],Fact,practice,INCORRECT,Request,...,[0&0],HINT,False,True,None,18,12:40:57
SPPP-F-2,2,[2][args:504-4-98-14],Fact,practice,NA,Train,None,{('answer'&'arg_4_concept_2'&'arg_2_concept_2'&'arg_3_concept_2'&'arg_1_concept_2')},Divide(Divide(?.v&?.v)&Divide(?.v&?.v)):(arg_4_concept_2&arg_2_concept_2&arg_3_concept_2&arg_1_concept_2)->answer,False,True,None,18,12:40:58
SPPP-F-2,3,[3][args:308-4-7],Fact,practice,INCORRECT,Request,...,[0&0],HINT,False,True,None,11,12:40:58
SPPP-F-2,3,[3][args:308-4-7],Fact,practice,NA,Train,None,{('answer'&'arg_2_concept_3'&'arg_3_concept_3'&'arg_3_concept_3'&'arg_3_concept_3')},Subtract(Add(?.v&?.v)&Subtract(?.v&?.v)):(arg_2_concept_3&arg_3_concept_3&arg_3_concept_3&arg_3_concept_3)->answer,False,True,None,11,12:41:02
SPPP-F-2,4,[4][args:2-18],Fact,practice,INCORRECT,Request,...,[0&0],HINT,False,True,None,333,12:41:02
SPPP-F-2,4,[4][args:2-18],Fact,practice,NA,Train,None,{('answer'&'arg_2_concept_4'&'arg_2_concept_4'&'arg_2_concept_4'&'arg_1_concept_4')},Add(Multiply(?.v&?.v)&Divide(?.v&?.v)):(arg_2_concept_4&arg_2_concept_4&arg_2_concept_4&arg_1_concept_4)->answer,False,True,None,333,12:41:09
SPPP-F-2,5,[5][args:16-117-421],Fact,practice,INCORRECT,Request,...,[0&0],HINT,False,True,None,19,12:41:09
SPPP-F-2,5,[5][args:16-117-421],Fact,practice,NA,Train,None,{('answer'&'arg_3_concept_5'&'arg_2_concept_5'&'arg_1_concept_5')},Divide(Subtract(?.v&?.v)&?.v):(arg_3_concept_5&arg_2_concept_5&arg_1_concept_5)->answer,False,True,None,19,12:41:20
SPPP-F-2,2,[2][args:504-4-98-14],Fact,practice,CORRECT,Request,...,{('answer'&'arg_4_concept_2'&'arg_2_concept_2'&'arg_3_concept_2'&'arg_1_concept_2')},Divide(Divide(?.v&?.v)&Divide(?.v&?.v)):(arg_4_concept_2&arg_2_concept_2&arg_3_concept_2&arg_1_concept_2)->answer (v: 0.679),False,True,18,18,12:41:20
SPPP-F-2,3,[3][args:308-4-7],Fact,practice,CORRECT,Request,...,{('answer'&'arg_2_concept_3'&'arg_3_concept_3'&'arg_3_concept_3'&'arg_3_concept_3')},Subtract(Add(?.v&?.v)&Subtract(?.v&?.v)):(arg_2_concept_3&arg_3_concept_3&arg_3_concept_3&arg_3_concept_3)->answer (v: 0.685),False,True,11,11,12:41:33
SPPP-F-2,4,[4][args:2-18],Fact,practice,INCORRECT,Request,...,[1&0],HINT,False,True,None,333,12:41:45
SPPP-F-2,4,[4][args:2-18],Fact,practice,NA,Train,None,{('answer'&'arg_2_concept_4'&'arg_2_concept_4'&'arg_2_concept_4'&'arg_1_concept_4')},Add(Multiply(?.v&?.v)&Divide(?.v&?.v)):(arg_2_concept_4&arg_2_concept_4&arg_2_concept_4&arg_1_concept_4)->answer,False,True,None,333,12:41:56
SPPP-F-2,5,[5][args:16-117-421],Fact,practice,INCORRECT,Request,...,[1&0],HINT,False,True,None,19,12:41:56
SPPP-F-2,5,[5][args:16-117-421],Fact,practice,NA,Train,None,{('answer'&'arg_3_concept_5'&'arg_2_concept_5'&'arg_1_concept_5')},Divide(Subtract(?.v&?.v)&?.v):(arg_3_concept_5&arg_2_concept_5&arg_1_concept_5)->answer,False,True,None,19,12:42:11
