skill,activation,t,decay,b
"('Multiply', ('value', '?arg0'), ('value', '?arg1')):(w,l)->answer",-inf,1,0.177,0.01
"('Multiply', ('value', '?arg0'), ('value', '?arg1')):(w,l)->answer",0.3948298140119091,2,0.5881044507141373,1.0
"('Multiply', ('value', '?arg0'), ('value', '?arg1')):(w,l)->answer",5.008806512936178,25,41.65108358121513,1.0
"('Multiply', ('value', '?arg0'), ('value', '?arg1')):(w,l)->answer",5.14835993726073,32,47.86225184589567,1.0
"('Multiply', ('value', '?arg0'), ('value', '?arg1')):(w,l)->answer",5.129387405229313,46,46.966070177602404,0.01
"('Multiply', ('value', '?arg0'), ('value', '?arg1')):(w,l)->answer",2.8935848431983464,47,5.179046208429934,1.0
"('Multiply', ('value', '?arg0'), ('value', '?arg1')):(w,l)->answer",5.104616827952576,48,45.82131456060536,1.0
"('Multiply', ('value', '?arg0'), ('value', '?arg1')):(w,l)->answer",5.12799426325426,49,46.9009317440426,1.0
"('Multiply', ('value', '?arg0'), ('value', '?arg1')):(w,l)->answer",5.105285026505476,182,45.85182421766205,1.0
"('Multiply', ('value', '?arg0'), ('value', '?arg1')):(w,l)->answer",5.049739382010439,192,43.383960684029525,1.0
A=1/2*b*h:()->answer,-inf,4,0.177,0.01
A=1/2*b*h:()->answer,0.3948298140119091,5,0.5881044507141373,1.0
A=1/2*b*h:()->answer,5.008806512936178,18,41.65108358121513,1.0
A=1/2*b*h:()->answer,5.197216042668809,24,50.24981619285068,1.0
A=1/2*b*h:()->answer,5.1634520366045855,26,48.587380497230015,1.0
A=1/2*b*h:()->answer,5.15539078934581,30,48.19870117502708,1.0
A=1/2*b*h:()->answer,5.1421589565368295,177,47.56747142681131,1.0
A=1/2*b*h:()->answer,5.050974129241124,181,43.437343309322536,1.0
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(b,s1,h)->answer",-inf,7,0.177,0.01
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(b,s1,h)->answer",0.3948298140119091,8,0.5881044507141373,1.0
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(b,s1,h)->answer",5.008806512936178,10,41.65108358121513,1.0
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(b,s1,h)->answer",5.426515642465333,12,63.15452203752163,1.0
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(b,s1,h)->answer",5.3331613588037134,14,57.54138188156189,1.0
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(b,s1,h)->answer",5.281666133913891,27,54.662159460951244,1.0
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(b,s1,h)->answer",5.1634520366045855,41,48.587380497230015,0.01
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(b,s1,h)->answer",3.041205039856346,42,5.974734669658222,1.0
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(b,s1,h)->answer",5.121223372788321,44,46.585637735217276,1.0
