skill,activation,t,decay,b
A=l*w:()->answer,-inf,1,0.177,0.01
A=l*w:()->answer,0.3948298140119091,2,0.5881044507141373,1.0
A=l*w:()->answer,5.008806512936178,3,41.65108358121513,1.0
A=l*w:()->answer,5.514886882509038,20,68.97324119919838,1.0
A=l*w:()->answer,5.167951233648972,39,48.805679053944104,1.0
A=l*w:()->answer,5.115975239684724,42,46.34271702489845,1.0
A=l*w:()->answer,5.111321546631994,190,46.1283750759557,1.0
A=l*w:()->answer,5.048586479092087,192,43.334175956956784,1.0
"('Area Circle', ('value', '?arg0')):(r)->answer",-inf,5,0.177,0.01
"('Area Circle', ('value', '?arg0')):(r)->answer",0.3948298140119091,6,0.5881044507141373,1.0
"('Area Circle', ('value', '?arg0')):(r)->answer",5.008806512936178,25,41.65108358121513,1.0
"('Area Circle', ('value', '?arg0')):(r)->answer",5.1634520366045855,29,48.587380497230015,1.0
"('Area Circle', ('value', '?arg0')):(r)->answer",5.14835993726073,34,47.86225184589567,1.0
"('Area Circle', ('value', '?arg0')):(r)->answer",5.134095411962406,43,47.18687279729712,0.01
"('Area Circle', ('value', '?arg0')):(r)->answer",2.982353720754267,44,5.643376404198869,1.0
"('Area Circle', ('value', '?arg0')):(r)->answer",5.114363625592368,45,46.2683756256713,0.01
"('Area Circle', ('value', '?arg0')):(r)->answer",3.0990725633806555,46,6.320132496135041,1.0
"('Area Circle', ('value', '?arg0')):(r)->answer",5.113135745234117,194,46.21181566239598,1.0
"('Area Circle', ('value', '?arg0')):(r)->answer",5.048586479092585,196,43.334175956978285,1.0
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(h,a,b)->answer",-inf,8,0.177,0.01
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(h,a,b)->answer",0.3948298140119091,9,0.5881044507141373,1.0
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(h,a,b)->answer",5.008806512936178,11,41.65108358121513,1.0
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(h,a,b)->answer",5.426515642465333,13,63.15452203752163,1.0
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(h,a,b)->answer",5.3331613588037134,14,57.54138188156189,1.0
