skill,activation,t,decay,b
A=1/2*(a+b)*h:()->answer,-inf,1,0.177,0.01
A=1/2*(a+b)*h:()->answer,0.3948298140119091,2,0.5881044507141373,1.0
A=1/2*(a+b)*h:()->answer,5.008806512936178,9,41.65108358121513,1.0
A=1/2*(a+b)*h:()->answer,5.263244427321576,12,53.66763835259279,1.0
A=1/2*(a+b)*h:()->answer,5.223569687611423,26,51.586959321813055,1.0
A=1/2*(a+b)*h:()->answer,5.14516605888833,31,47.71019390788255,1.0
A=1/2*(a+b)*h:()->answer,5.131682068634728,47,47.07355862244794,0.01
A=1/2*(a+b)*h:()->answer,2.882109467866867,49,5.121973939905776,1.0
A=1/2*(a+b)*h:()->answer,5.102237806603566,50,45.71285482697017,1.0
A=1/2*(a+b)*h:()->answer,5.126728257137194,51,46.84181638873768,1.0
A=1/2*(a+b)*h:()->answer,5.103256790223978,162,45.759278765779996,1.0
A=1/2*(a+b)*h:()->answer,5.053002026524837,163,43.52515985338311,1.0
"('Multiply', ('value', '?arg0'), ('value', '?arg1')):(l,w)->answer",-inf,4,0.177,0.01
"('Multiply', ('value', '?arg0'), ('value', '?arg1')):(l,w)->answer",0.3948298140119091,5,0.5881044507141373,1.0
"('Multiply', ('value', '?arg0'), ('value', '?arg1')):(l,w)->answer",5.008806512936178,7,41.65108358121513,1.0
"('Multiply', ('value', '?arg0'), ('value', '?arg1')):(l,w)->answer",5.426515642465333,11,63.15452203752163,1.0
"('Multiply', ('value', '?arg0'), ('value', '?arg1')):(l,w)->answer",5.281666133913891,16,54.662159460951244,1.0
"('Multiply', ('value', '?arg0'), ('value', '?arg1')):(l,w)->answer",5.21371183732941,27,51.082657390165174,1.0
"('Multiply', ('value', '?arg0'), ('value', '?arg1')):(l,w)->answer",5.151760509935557,160,48.0246850367202,1.0
"('Multiply', ('value', '?arg0'), ('value', '?arg1')):(l,w)->answer",5.053917600162523,170,43.56486646017451,1.0
A=l*w:()->answer,-inf,6,0.177,0.01
A=l*w:()->answer,0.3948298140119091,8,0.5881044507141373,1.0
A=l*w:()->answer,5.008199132455796,10,41.62590068098139,1.0
A=l*w:()->answer,5.4263178297318575,25,63.14206551381001,1.0
A=l*w:()->answer,5.172773851652224,28,49.04076300143802,1.0
A=l*w:()->answer,5.15923885729468,34,48.38384794437812,0.01
A=l*w:()->answer,3.164031762468201,35,6.732431808182459,1.0
A=l*w:()->answer,5.136609135955585,36,47.30519129017855,1.0
A=l*w:()->answer,5.14225858872739,37,47.572193278511584,1.0
A=l*w:()->answer,5.132192993413791,158,47.097525358379215,1.0
A=l*w:()->answer,5.054875281576177,159,43.60643811648551,1.0
A=l*w:()->answer,5.054678960329349,171,43.597912831920105,1.0
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(d,b,h)->answer",-inf,14,0.177,0.01
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(d,b,h)->answer",0.3948298140119091,15,0.5881044507141373,1.0
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(d,b,h)->answer",5.008806512936178,19,41.65108358121513,1.0
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(d,b,h)->answer",5.3331613588037134,22,57.54138188156189,1.0
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(d,b,h)->answer",5.263244427321576,24,53.66763835259279,1.0
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(d,b,h)->answer",5.234839180781651,29,52.16960037561707,1.0
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(d,b,h)->answer",5.190218993935813,157,49.900677153635,1.0
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(d,b,h)->answer",5.056526508248051,169,43.67820920190593,1.0
A=1/2*b*h:()->answer,-inf,38,0.177,0.01
A=1/2*b*h:()->answer,0.3948298140119091,39,0.5881044507141373,1.0
A=1/2*b*h:()->answer,5.008806512936178,40,41.65108358121513,1.0
A=1/2*b*h:()->answer,5.514886882509038,41,68.97324119919838,1.0
A=1/2*b*h:()->answer,5.426515642465522,43,63.154522037533546,1.0
A=1/2*b*h:()->answer,5.3331613588037134,156,57.54138188156189,1.0
A=1/2*b*h:()->answer,5.062748000013437,161,43.94969526519409,1.0
A=1/2*b*h:()->answer,5.061348533804645,173,43.88847970184977,1.0
A=pi*r^2:()->answer,-inf,42,0.177,0.01
A=pi*r^2:()->answer,0.3948298140119091,44,0.5881044507141373,1.0
A=pi*r^2:()->answer,5.008199132455796,45,41.62590068098139,1.0
A=pi*r^2:()->answer,5.514642614860597,46,68.95643855539379,1.0
A=pi*r^2:()->answer,5.42631782973205,48,63.14206551382215,1.0
A=pi*r^2:()->answer,5.3330208786465,164,57.53332389018391,1.0
A=pi*r^2:()->answer,5.061891788334843,166,43.91223261257346,1.0
A=pi*r^2:()->answer,5.061342841084457,174,43.88823086533512,1.0
