skill,activation,t,decay,b
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(b,a,h)->answer",-inf,1,0.177,0.01
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(b,a,h)->answer",0.3948298140119091,2,0.5881044507141373,1.0
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(b,a,h)->answer",5.008806512936178,14,41.65108358121513,1.0
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(b,a,h)->answer",5.204995015305181,15,50.640850209432664,1.0
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(b,a,h)->answer",5.197216042669047,16,50.2498161928626,1.0
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(b,a,h)->answer",5.190218993935813,21,49.900677153635,1.0
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(b,a,h)->answer",5.1634520366045855,26,48.587380497230015,1.0
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(b,a,h)->answer",5.14516605888833,29,47.71019390788255,1.0
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(b,a,h)->answer",5.136637890811942,157,47.306546474033404,1.0
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(b,a,h)->answer",5.053917600162523,158,43.56486646017451,1.0
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(b,a,h)->answer",5.05373087662656,164,43.556765680657804,1.0
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(b,a,h)->answer",5.0526480325495,166,43.50981758164915,1.0
A=1/2*(a+b)*h:()->answer,-inf,4,0.177,0.01
A=1/2*(a+b)*h:()->answer,0.3948298140119091,5,0.5881044507141373,1.0
A=1/2*(a+b)*h:()->answer,5.008806512936178,17,41.65108358121513,1.0
A=1/2*(a+b)*h:()->answer,5.204995015305181,30,50.640850209432664,1.0
A=1/2*(a+b)*h:()->answer,5.1421589565368295,33,47.56747142681131,0.01
A=1/2*(a+b)*h:()->answer,3.1259577843966158,34,6.487532176597522,1.0
A=1/2*(a+b)*h:()->answer,5.131682068634728,35,47.07355862244794,0.01
A=1/2*(a+b)*h:()->answer,3.162879474012796,36,6.724882410167105,1.0
A=1/2*(a+b)*h:()->answer,5.12790885678426,151,46.89694138837134,1.0
A=1/2*(a+b)*h:()->answer,5.055685805267762,154,43.64165297430159,1.0
"('Area Circle', ('value', '?arg0')):(r)->answer",-inf,7,0.177,0.01
"('Area Circle', ('value', '?arg0')):(r)->answer",0.3948298140119091,8,0.5881044507141373,1.0
"('Area Circle', ('value', '?arg0')):(r)->answer",5.008806512936178,10,41.65108358121513,1.0
"('Area Circle', ('value', '?arg0')):(r)->answer",5.426515642465333,12,63.15452203752163,1.0
"('Area Circle', ('value', '?arg0')):(r)->answer",5.3331613588037134,13,57.54138188156189,1.0
"('Area Circle', ('value', '?arg0')):(r)->answer",5.30433053675608,18,55.9111332226912,1.0
"('Area Circle', ('value', '?arg0')):(r)->answer",5.223569687611423,23,51.586959321813055,1.0
"('Area Circle', ('value', '?arg0')):(r)->answer",5.183881942139345,153,49.58657193767138,1.0
"('Area Circle', ('value', '?arg0')):(r)->answer",5.055892634408073,159,43.65064366084609,1.0
A=l*w:()->answer,-inf,9,0.177,0.01
A=l*w:()->answer,0.3948298140119091,11,0.5881044507141373,1.0
A=l*w:()->answer,5.008199132455796,20,41.62590068098139,1.0
A=l*w:()->answer,5.234760129191103,24,52.165490440311245,1.0
A=l*w:()->answer,5.197158298432467,31,50.24692485979786,1.0
A=l*w:()->answer,5.15923885729468,37,48.38384794437812,0.01
A=l*w:()->answer,3.164031762468201,38,6.732431808182459,1.0
A=l*w:()->answer,5.136609135955585,39,47.30519129017855,0.01
A=l*w:()->answer,3.1852261012315064,40,6.872852657811998,1.0
A=l*w:()->answer,5.132192993413786,162,47.09752535837896,1.0
A=l*w:()->answer,5.054678960329348,165,43.59791283192003,1.0
A=1/2*b*h:()->answer,-inf,41,0.177,0.01
A=1/2*b*h:()->answer,0.3948298140119091,42,0.5881044507141373,1.0
A=1/2*b*h:()->answer,5.008806512936178,43,41.65108358121513,0.01
A=1/2*b*h:()->answer,4.619397043353489,44,28.27390057849883,1.0
A=1/2*b*h:()->answer,5.4265156424653345,46,63.15452203752174,1.0
A=1/2*b*h:()->answer,5.3331613588037365,155,57.54138188156321,1.0
A=1/2*b*h:()->answer,5.06393529005572,156,44.00169701487739,1.0
A=pi*r^2:()->answer,-inf,45,0.177,0.01
A=pi*r^2:()->answer,0.3948298140119091,47,0.5881044507141373,1.0
A=pi*r^2:()->answer,5.008199132455796,48,41.62590068098139,0.01
A=pi*r^2:()->answer,4.618798839649112,49,28.257097934694208,1.0
A=pi*r^2:()->answer,5.42631782973186,150,63.14206551381019,1.0
A=pi*r^2:()->answer,5.067200008210902,152,44.14500610347196,1.0
A=pi*r^2:()->answer,5.0665078694416525,160,44.11458467098203,1.0
A=pi*r^2:()->answer,5.063929087761704,167,44.00142520206426,1.0
