skill,activation,t,decay,b
A=pi*r^2:()->answer,-inf,1,0.177,0.01
A=pi*r^2:()->answer,0.3948298140119091,2,0.5881044507141373,1.0
A=pi*r^2:()->answer,5.008806512936178,6,41.65108358121513,1.0
A=pi*r^2:()->answer,5.3331613588037134,7,57.54138188156189,1.0
A=pi*r^2:()->answer,5.304330536756294,22,55.91113322270313,1.0
A=pi*r^2:()->answer,5.159277527911336,33,48.38571216896031,1.0
A=pi*r^2:()->answer,5.127202109975329,161,46.863933884229674,1.0
A=pi*r^2:()->answer,5.0531815898335735,169,43.53294429127283,1.0
"('Multiply', ('value', '?arg0'), ('value', '?arg1')):(l,w)->answer",-inf,4,0.177,0.01
"('Multiply', ('value', '?arg0'), ('value', '?arg1')):(l,w)->answer",0.3948298140119091,5,0.5881044507141373,1.0
"('Multiply', ('value', '?arg0'), ('value', '?arg1')):(l,w)->answer",5.008806512936178,12,41.65108358121513,0.01
"('Multiply', ('value', '?arg0'), ('value', '?arg1')):(l,w)->answer",3.832502847811724,18,12.968297731893218,1.0
"('Multiply', ('value', '?arg0'), ('value', '?arg1')):(l,w)->answer",5.197216042668809,23,50.24981619285068,1.0
"('Multiply', ('value', '?arg0'), ('value', '?arg1')):(l,w)->answer",5.167951233717483,43,48.805679057275725,0.01
"('Multiply', ('value', '?arg0'), ('value', '?arg1')):(l,w)->answer",2.968660638403706,44,5.569035004971704,1.0
"('Multiply', ('value', '?arg0'), ('value', '?arg1')):(l,w)->answer",5.112813656065226,45,46.19699073448176,0.01
"('Multiply', ('value', '?arg0'), ('value', '?arg1')):(l,w)->answer",3.0949746424576032,46,6.295009935236848,1.0
"('Multiply', ('value', '?arg0'), ('value', '?arg1')):(l,w)->answer",5.111855093689151,154,46.152898838608714,1.0
"('Multiply', ('value', '?arg0'), ('value', '?arg1')):(l,w)->answer",5.055078173448593,156,43.61525049045226,1.0
A=1/2*(a+b)*h:()->answer,-inf,9,0.177,0.01
A=1/2*(a+b)*h:()->answer,0.3948298140119091,10,0.5881044507141373,1.0
