skill,activation,t,decay,b
"('Area Circle', ('value', '?arg0')):(r)->answer",-inf,1,0.177,0.01
"('Area Circle', ('value', '?arg0')):(r)->answer",0.3948298140119091,2,0.5881044507141373,1.0
"('Area Circle', ('value', '?arg0')):(r)->answer",5.008806512936178,17,41.65108358121513,1.0
"('Area Circle', ('value', '?arg0')):(r)->answer",5.183881942139345,19,49.58657193767138,1.0
"('Area Circle', ('value', '?arg0')):(r)->answer",5.172819003961585,168,49.04296936299242,1.0
"('Area Circle', ('value', '?arg0')):(r)->answer",5.051959843506132,170,43.48000667031902,1.0
A=pi*r^2:()->answer,-inf,4,0.177,0.01
A=pi*r^2:()->answer,0.3948298140119091,5,0.5881044507141373,1.0
A=pi*r^2:()->answer,5.008806512936178,28,41.65108358121513,1.0
A=pi*r^2:()->answer,5.14835993726073,33,47.86225184589567,1.0
A=pi*r^2:()->answer,5.134095411962406,35,47.18687279729712,0.01
A=pi*r^2:()->answer,3.0903414457970246,36,6.2667295569028205,1.0
A=pi*r^2:()->answer,5.127202109975329,37,46.863933884229674,0.01
A=pi*r^2:()->answer,3.143827050176869,38,6.601310291431997,1.0
A=pi*r^2:()->answer,5.124031544209512,166,46.71614430204467,1.0
A=pi*r^2:()->answer,5.052824183021686,167,43.51745135025356,1.0
A=pi*r^2:()->answer,5.052648032549567,172,43.50981758165207,1.0
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(a,b,h)->answer",-inf,7,0.177,0.01
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(a,b,h)->answer",0.3948298140119091,8,0.5881044507141373,1.0
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(a,b,h)->answer",5.008806512936178,9,41.65108358121513,1.0
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(a,b,h)->answer",5.514886882509038,11,68.97324119919838,1.0
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(a,b,h)->answer",5.371586948181004,13,59.78853975538797,1.0
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(a,b,h)->answer",5.30433053675608,16,55.9111332226912,1.0
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(a,b,h)->answer",5.247890216424603,18,52.85260491998929,1.0
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(a,b,h)->answer",5.223569687611423,23,51.586959321813055,1.0
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(a,b,h)->answer",5.183881942139345,24,49.58657193767138,1.0
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(a,b,h)->answer",5.178107984411169,31,49.30210519771133,1.0
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(a,b,h)->answer",5.14835993726073,156,47.86225184589567,1.0
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(a,b,h)->answer",5.055278611351306,157,43.623958034909904,1.0
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(a,b,h)->answer",5.0550781734446035,162,43.61525049027896,1.0
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(a,b,h)->answer",5.054106187138854,163,43.573049618313966,1.0
A=1/2*(a+b)*h:()->answer,-inf,10,0.177,0.01
A=1/2*(a+b)*h:()->answer,0.3948298140119091,14,0.5881044507141373,1.0
A=1/2*(a+b)*h:()->answer,5.007492973810857,30,41.5966415134652,1.0
A=1/2*(a+b)*h:()->answer,5.177972932053956,32,49.29547118443569,1.0
A=1/2*(a+b)*h:()->answer,5.167829669559145,48,48.799767912134016,0.01
A=1/2*(a+b)*h:()->answer,3.0252963593744715,49,5.883230149237773,1.0
A=1/2*(a+b)*h:()->answer,5.1193361659964625,50,46.49813763024834,0.01
A=1/2*(a+b)*h:()->answer,3.1143169951546534,51,6.414498510998012,1.0
A=1/2*(a+b)*h:()->answer,5.117302415968019,165,46.40402774570309,1.0
A=1/2*(a+b)*h:()->answer,5.054670104164503,171,43.59752829086105,1.0
A=l*w:()->answer,-inf,12,0.177,0.01
A=l*w:()->answer,0.3948298140119091,15,0.5881044507141373,1.0
A=l*w:()->answer,5.0077936681323765,20,41.60909803717679,1.0
A=l*w:()->answer,5.304103097634266,22,55.898458541789736,1.0
A=l*w:()->answer,5.263062633043591,25,53.65791494447128,1.0
A=l*w:()->answer,5.223431035228938,26,51.57983170261171,1.0
A=l*w:()->answer,5.213583553182304,43,51.07612742017878,0.01
A=l*w:()->answer,3.1255524272395094,45,6.4849746756002755,1.0
A=l*w:()->answer,5.1293366241969185,46,46.963694240640805,0.01
A=l*w:()->answer,3.1469283863417,47,6.621265164663617,1.0
A=l*w:()->answer,5.12578052198699,160,46.797611452562926,1.0
A=l*w:()->answer,5.055883294516102,164,43.65023762360689,1.0
A=1/2*b*h:()->answer,-inf,39,0.177,0.01
A=1/2*b*h:()->answer,0.3948298140119091,40,0.5881044507141373,1.0
A=1/2*b*h:()->answer,5.008806512936178,41,41.65108358121513,0.01
A=1/2*b*h:()->answer,4.619397043353489,42,28.27390057849883,1.0
A=1/2*b*h:()->answer,5.4265156424653345,44,63.15452203752174,1.0
A=1/2*b*h:()->answer,5.3331613588037365,158,57.54138188156321,1.0
A=1/2*b*h:()->answer,5.062460850039399,161,43.93712774135351,1.0
