skill,activation,t,decay,b
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(h,s2,b)->answer",-inf,1,0.177,0.01
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(h,s2,b)->answer",0.3948298140119091,2,0.5881044507141373,1.0
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(h,s2,b)->answer",5.008806512936178,14,41.65108358121513,1.0
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(h,s2,b)->answer",5.204995015305181,15,50.640850209432664,1.0
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(h,s2,b)->answer",5.197216042669047,22,50.2498161928626,1.0
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(h,s2,b)->answer",5.159277527911336,23,48.38571216896031,1.0
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(h,s2,b)->answer",5.155390789345811,30,48.19870117502713,1.0
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(h,s2,b)->answer",5.134095411962406,166,47.18687279729712,1.0
"('Multiply', ('value', '?arg0'), ('value', '?arg1')):(l,w)->answer",-inf,4,0.177,0.01
"('Multiply', ('value', '?arg0'), ('value', '?arg1')):(l,w)->answer",0.3948298140119091,5,0.5881044507141373,1.0
"('Multiply', ('value', '?arg0'), ('value', '?arg1')):(l,w)->answer",5.008806512936178,7,41.65108358121513,1.0
"('Multiply', ('value', '?arg0'), ('value', '?arg1')):(l,w)->answer",5.426515642465333,9,63.15452203752163,1.0
"('Multiply', ('value', '?arg0'), ('value', '?arg1')):(l,w)->answer",5.3331613588037134,12,57.54138188156189,1.0
"('Multiply', ('value', '?arg0'), ('value', '?arg1')):(l,w)->answer",5.263244427321576,13,53.66763835259279,1.0
"('Multiply', ('value', '?arg0'), ('value', '?arg1')):(l,w)->answer",5.247890216424603,21,52.85260491998929,1.0
"('Multiply', ('value', '?arg0'), ('value', '?arg1')):(l,w)->answer",5.178107984411169,27,49.30210519771133,1.0
"('Multiply', ('value', '?arg0'), ('value', '?arg1')):(l,w)->answer",5.151760509935557,167,48.0246850367202,1.0
"('Multiply', ('value', '?arg0'), ('value', '?arg1')):(l,w)->answer",5.0526480325495,174,43.50981758164915,1.0
A=l*w:()->answer,-inf,6,0.177,0.01
A=l*w:()->answer,0.3948298140119091,10,0.5881044507141373,1.0
A=l*w:()->answer,5.007492973810857,17,41.5966415134652,1.0
A=l*w:()->answer,5.262985781455699,20,53.653805009165445,1.0
A=l*w:()->answer,5.223370187815003,35,51.57670406838887,1.0
A=l*w:()->answer,5.142069515444553,45,47.56323296083274,0.01
A=l*w:()->answer,3.0103891381791765,46,5.798797009548733,1.0
A=l*w:()->answer,5.1175902511250335,47,46.41733542460964,1.0
A=l*w:()->answer,5.131785270003248,48,47.07839866122169,1.0
A=l*w:()->answer,5.115829670499563,164,46.33599720819975,1.0
A=l*w:()->answer,5.054093142954976,168,43.57248355595509,1.0
A=1/2*(a+b)*h:()->answer,-inf,8,0.177,0.01
A=1/2*(a+b)*h:()->answer,0.3948298140119091,11,0.5881044507141373,1.0
A=1/2*(a+b)*h:()->answer,5.0077936681323765,19,41.60909803717679,1.0
A=1/2*(a+b)*h:()->answer,5.2477253238709896,28,52.843919821054676,1.0
A=1/2*(a+b)*h:()->answer,5.172731279672455,34,49.038682818587155,1.0
A=1/2*(a+b)*h:()->answer,5.148293953570476,40,47.85910550081306,0.01
A=1/2*(a+b)*h:()->answer,3.107440637991079,42,6.371754373833065,1.0
A=1/2*(a+b)*h:()->answer,5.127152976150518,43,46.86164003295258,1.0
A=1/2*(a+b)*h:()->answer,5.135669882514498,44,47.260946756005204,1.0
A=1/2*(a+b)*h:()->answer,5.123886946947361,170,46.70941535570109,1.0
A=1/2*(a+b)*h:()->answer,5.053173169747856,176,43.53257923204244,1.0
A=pi*r^2:()->answer,-inf,36,0.177,0.01
A=pi*r^2:()->answer,0.3948298140119091,37,0.5881044507141373,1.0
A=pi*r^2:()->answer,5.008806512936178,38,41.65108358121513,1.0
A=pi*r^2:()->answer,5.514886882509038,39,68.97324119919838,1.0
A=pi*r^2:()->answer,5.426515642465522,41,63.154522037533546,1.0
A=pi*r^2:()->answer,5.3331613588037134,161,57.54138188156189,1.0
A=pi*r^2:()->answer,5.060813110436234,172,43.86508181859529,1.0
A=pi*r^2:()->answer,5.058088939659437,178,43.74622998266087,1.0
A=1/2*b*h:()->answer,-inf,49,0.177,0.01
A=1/2*b*h:()->answer,0.3948298140119091,50,0.5881044507141373,1.0
A=1/2*b*h:()->answer,5.008806512936178,51,41.65108358121513,1.0
A=1/2*b*h:()->answer,5.514886882509038,52,68.97324119919838,1.0
A=1/2*b*h:()->answer,5.426515642465522,159,63.154522037533546,1.0
A=1/2*b*h:()->answer,5.06518873299848,162,44.05666321336953,1.0
A=1/2*b*h:()->answer,5.064242217334316,163,44.01515007431731,1.0
A=1/2*b*h:()->answer,5.06393529005577,165,44.0016970148796,1.0
A=1/2*b*h:()->answer,5.063333738054503,175,43.975342108403474,1.0
