skill,activation,t,decay,b
"('Area Circle', ('value', '?arg0')):(r)->answer",-inf,1,0.177,0.01
"('Area Circle', ('value', '?arg0')):(r)->answer",0.3948298140119091,2,0.5881044507141373,1.0
"('Area Circle', ('value', '?arg0')):(r)->answer",5.008806512936178,16,41.65108358121513,1.0
"('Area Circle', ('value', '?arg0')):(r)->answer",5.190218993935813,18,49.900677153635,1.0
"('Area Circle', ('value', '?arg0')):(r)->answer",5.178107984411169,29,49.30210519771133,1.0
"('Area Circle', ('value', '?arg0')):(r)->answer",5.136637890811942,33,47.306546474033404,1.0
"('Area Circle', ('value', '?arg0')):(r)->answer",5.127202109975329,37,46.863933884229674,1.0
"('Area Circle', ('value', '?arg0')):(r)->answer",5.1194003531314465,180,46.50111094678534,1.0
"('Area Circle', ('value', '?arg0')):(r)->answer",5.050040032862551,194,43.396952846530844,1.0
A=1/2*(a+b)*h:()->answer,-inf,4,0.177,0.01
A=1/2*(a+b)*h:()->answer,0.3948298140119091,5,0.5881044507141373,1.0
A=1/2*(a+b)*h:()->answer,5.008806512936178,6,41.65108358121513,1.0
A=1/2*(a+b)*h:()->answer,5.514886882509038,19,68.97324119919838,1.0
A=1/2*(a+b)*h:()->answer,5.190218993935813,24,49.900677153635,1.0
A=1/2*(a+b)*h:()->answer,5.1634520366045855,30,48.587380497230015,1.0
A=1/2*(a+b)*h:()->answer,5.1421589565368295,43,47.56747142681131,0.01
A=1/2*(a+b)*h:()->answer,2.968660638403706,44,5.569035004971704,1.0
A=1/2*(a+b)*h:()->answer,5.112813656065226,45,46.19699073448176,0.01
A=1/2*(a+b)*h:()->answer,3.0949746424576032,46,6.295009935236848,1.0
A=1/2*(a+b)*h:()->answer,5.111855093689151,191,46.152898838608714,1.0
A=1/2*(a+b)*h:()->answer,5.048867520883248,195,43.34630663152259,1.0
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(r,b,h)->answer",-inf,8,0.177,0.01
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(r,b,h)->answer",0.3948298140119091,9,0.5881044507141373,1.0
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(r,b,h)->answer",5.008806512936178,11,41.65108358121513,1.0
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(r,b,h)->answer",5.426515642465333,13,63.15452203752163,1.0
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(r,b,h)->answer",5.3331613588037134,17,57.54138188156189,1.0
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(r,b,h)->answer",5.247890216424603,25,52.85260491998929,1.0
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(r,b,h)->answer",5.178107984411169,35,49.30210519771133,1.0
A=l*w:()->answer,-inf,10,0.177,0.01
A=l*w:()->answer,0.3948298140119091,14,0.5881044507141373,1.0
A=l*w:()->answer,5.007492973810857,21,41.5966415134652,1.0
A=l*w:()->answer,5.262985781455699,26,53.653805009165445,1.0
A=l*w:()->answer,5.204822499979895,32,50.63214517279628,1.0
A=l*w:()->answer,5.167829669559145,40,48.799767912134016,1.0
A=l*w:()->answer,5.13923517102707,47,47.42911421512074,0.01
A=l*w:()->answer,3.0406587769067652,48,5.971568446890516,1.0
A=l*w:()->answer,5.121157284517345,49,46.58257076993735,0.01
A=l*w:()->answer,3.1206191371765923,50,6.453932240441979,1.0
A=l*w:()->answer,5.118847716076644,190,46.47551759911286,1.0
A=l*w:()->answer,5.050334712778233,192,43.409690775305165,1.0
A=pi*r^2:()->answer,-inf,12,0.177,0.01
A=pi*r^2:()->answer,0.3948298140119091,15,0.5881044507141373,1.0
A=pi*r^2:()->answer,5.0077936681323765,22,41.60909803717679,1.0
A=pi*r^2:()->answer,5.263062633043591,28,53.65791494447128,1.0
A=pi*r^2:()->answer,5.197104650630524,39,50.24423879043717,1.0
A=pi*r^2:()->answer,5.145102743159143,42,47.70718440432511,1.0
A=pi*r^2:()->answer,5.136581486943718,55,47.303888260272096,0.01
A=pi*r^2:()->answer,2.942022000045484,57,5.427294799174059,1.0
A=pi*r^2:()->answer,5.108461329946952,58,45.99713196760019,0.01
A=pi*r^2:()->answer,3.0779822537489006,59,6.191928611561308,1.0
A=pi*r^2:()->answer,5.10814450754043,182,45.982617422511055,1.0
A=pi*r^2:()->answer,5.051783808205976,196,43.472384483448835,1.0
A=1/2*b*h:()->answer,-inf,51,0.177,0.01
A=1/2*b*h:()->answer,0.3948298140119091,52,0.5881044507141373,1.0
A=1/2*b*h:()->answer,5.008806512936178,53,41.65108358121513,0.01
A=1/2*b*h:()->answer,4.619397043353489,54,28.27390057849883,1.0
A=1/2*b*h:()->answer,5.4265156424653345,56,63.15452203752174,1.0
A=1/2*b*h:()->answer,5.3331613588037365,183,57.54138188156321,1.0
A=1/2*b*h:()->answer,5.0590388422518835,186,43.787636169981184,1.0
A=1/2*b*h:()->answer,5.058322328320052,188,43.75639973359664,1.0
