skill,activation,t,decay,b
A=l*w:()->answer,-inf,1,0.177,0.01
A=l*w:()->answer,0.3948298140119091,2,0.5881044507141373,1.0
A=l*w:()->answer,5.008806512936178,6,41.65108358121513,1.0
A=l*w:()->answer,5.3331613588037134,18,57.54138188156189,1.0
A=l*w:()->answer,5.178107984411169,19,49.30210519771133,1.0
A=l*w:()->answer,5.172819003961585,26,49.04296936299242,1.0
A=l*w:()->answer,5.14516605888833,166,47.71019390788255,1.0
A=l*w:()->answer,5.05230070606861,173,43.49476956005094,1.0
"('Multiply', ('value', '?arg0'), ('value', '?arg1')):(l,w)->answer",-inf,4,0.177,0.01
"('Multiply', ('value', '?arg0'), ('value', '?arg1')):(l,w)->answer",0.3948298140119091,5,0.5881044507141373,1.0
"('Multiply', ('value', '?arg0'), ('value', '?arg1')):(l,w)->answer",5.008806512936178,11,41.65108358121513,1.0
"('Multiply', ('value', '?arg0'), ('value', '?arg1')):(l,w)->answer",5.281666133913891,13,54.662159460951244,1.0
"('Multiply', ('value', '?arg0'), ('value', '?arg1')):(l,w)->answer",5.247890216424603,27,52.85260491998929,1.0
"('Multiply', ('value', '?arg0'), ('value', '?arg1')):(l,w)->answer",5.151760509935557,28,48.0246850367202,1.0
"('Multiply', ('value', '?arg0'), ('value', '?arg1')):(l,w)->answer",5.14835993726073,37,47.86225184589567,0.01
"('Multiply', ('value', '?arg0'), ('value', '?arg1')):(l,w)->answer",3.05705952701138,38,6.067387318831914,1.0
"('Multiply', ('value', '?arg0'), ('value', '?arg1')):(l,w)->answer",5.123127186428459,39,46.67407529035782,1.0
"('Multiply', ('value', '?arg0'), ('value', '?arg1')):(l,w)->answer",5.13434643016976,40,47.198674612467926,1.0
"('Multiply', ('value', '?arg0'), ('value', '?arg1')):(l,w)->answer",5.120530201774744,163,46.553479759535556,1.0
"('Multiply', ('value', '?arg0'), ('value', '?arg1')):(l,w)->answer",5.053362900484455,175,43.54080589842687,1.0
A=1/2*(a+b)*h:()->answer,-inf,8,0.177,0.01
A=1/2*(a+b)*h:()->answer,0.3948298140119091,9,0.5881044507141373,1.0
A=1/2*(a+b)*h:()->answer,5.008806512936178,10,41.65108358121513,1.0
A=1/2*(a+b)*h:()->answer,5.514886882509038,12,68.97324119919838,1.0
A=1/2*(a+b)*h:()->answer,5.371586948181004,25,59.78853975538797,1.0
A=1/2*(a+b)*h:()->answer,5.178107984411169,35,49.30210519771133,1.0
