skill,activation,t,decay,b
A=pi*r^2:()->answer,-inf,1,0.177,0.01
A=pi*r^2:()->answer,0.3948298140119091,2,0.5881044507141373,1.0
A=pi*r^2:()->answer,5.008806512936178,14,41.65108358121513,1.0
A=pi*r^2:()->answer,5.204995015305181,22,50.640850209432664,1.0
A=pi*r^2:()->answer,5.159277527911336,27,48.38571216896031,1.0
A=pi*r^2:()->answer,5.1421589565368295,175,47.56747142681131,1.0
A=pi*r^2:()->answer,5.050814984267198,183,43.43045919091553,1.0
A=l*w:()->answer,-inf,4,0.177,0.01
A=l*w:()->answer,0.3948298140119091,5,0.5881044507141373,1.0
A=l*w:()->answer,5.008806512936178,20,41.65108358121513,1.0
A=l*w:()->answer,5.183881942139345,24,49.58657193767138,1.0
A=l*w:()->answer,5.1634520366045855,25,48.587380497230015,1.0
A=l*w:()->answer,5.159277527911337,31,48.38571216896035,1.0
A=l*w:()->answer,5.139321291482798,170,47.43318376396423,1.0
A=l*w:()->answer,5.0521294791803175,171,43.48735302813437,1.0
"('Multiply', ('value', '?arg0'), ('value', '?arg1')):(l,w)->answer",-inf,7,0.177,0.01
"('Multiply', ('value', '?arg0'), ('value', '?arg1')):(l,w)->answer",0.3948298140119091,8,0.5881044507141373,1.0
"('Multiply', ('value', '?arg0'), ('value', '?arg1')):(l,w)->answer",5.008806512936178,10,41.65108358121513,1.0
"('Multiply', ('value', '?arg0'), ('value', '?arg1')):(l,w)->answer",5.426515642465333,12,63.15452203752163,1.0
"('Multiply', ('value', '?arg0'), ('value', '?arg1')):(l,w)->answer",5.3331613588037134,13,57.54138188156189,1.0
"('Multiply', ('value', '?arg0'), ('value', '?arg1')):(l,w)->answer",5.30433053675608,32,55.9111332226912,1.0
"('Multiply', ('value', '?arg0'), ('value', '?arg1')):(l,w)->answer",5.14516605888833,35,47.71019390788255,1.0
"('Multiply', ('value', '?arg0'), ('value', '?arg1')):(l,w)->answer",5.136637890811942,52,47.306546474033404,0.01
"('Multiply', ('value', '?arg0'), ('value', '?arg1')):(l,w)->answer",2.8935848431983464,53,5.179046208429934,1.0
