skill,activation,t,decay,b
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(b,h,a)->answer",-inf,1,0.177,0.01
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(b,h,a)->answer",0.3948298140119091,2,0.5881044507141373,1.0
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(b,h,a)->answer",5.008806512936178,4,41.65108358121513,1.0
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(b,h,a)->answer",5.426515642465333,10,63.15452203752163,1.0
A=1/2*b*h:()->answer,-inf,3,0.177,0.01
A=1/2*b*h:()->answer,0.3948298140119091,5,0.5881044507141373,1.0
A=1/2*b*h:()->answer,5.008199132455796,19,41.62590068098139,1.0
A=1/2*b*h:()->answer,5.1901649725506775,30,49.89799108427436,1.0
A=1/2*b*h:()->answer,5.14212789607558,49,47.56599947976977,0.01
A=1/2*b*h:()->answer,2.893426265723067,50,5.178253059460412,1.0
A=1/2*b*h:()->answer,5.104599880883166,51,45.820541029792885,0.01
A=1/2*b*h:()->answer,3.079565681161676,52,6.20146035883417,1.0
A=1/2*b*h:()->answer,5.105271545688402,161,45.85120848786215,1.0
A=1/2*b*h:()->answer,5.053726559406101,163,43.556578401050196,1.0
A=1/2*b*h:()->answer,5.053358644946216,173,43.540621362485325,1.0
A=l*w:()->answer,-inf,7,0.177,0.01
A=l*w:()->answer,0.3948298140119091,8,0.5881044507141373,1.0
A=l*w:()->answer,5.008806512936178,9,41.65108358121513,1.0
A=l*w:()->answer,5.514886882509038,13,68.97324119919838,1.0
A=l*w:()->answer,5.30433053675608,22,55.9111332226912,1.0
A=l*w:()->answer,5.190218993935813,34,49.900677153635,1.0
A=l*w:()->answer,5.139321291482798,44,47.43318376396423,0.01
A=l*w:()->answer,2.99643232258218,46,5.7208796294231306,1.0
A=l*w:()->answer,5.114363625592368,47,46.2683756256713,0.01
A=l*w:()->answer,3.0920451764495755,48,6.277113659159493,1.0
A=l*w:()->answer,5.112987790365931,166,46.205005091153716,1.0
A=l*w:()->answer,5.053362900485524,170,43.540805898473245,1.0
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(b,a,h)->answer",-inf,12,0.177,0.01
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(b,a,h)->answer",0.3948298140119091,14,0.5881044507141373,1.0
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(b,a,h)->answer",5.008199132455796,20,41.62590068098139,1.0
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(b,a,h)->answer",5.28155839135234,25,54.65628940653745,1.0
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(b,a,h)->answer",5.213644998992721,28,51.079255054401635,1.0
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(b,a,h)->answer",5.1901649725506775,33,49.89799108427436,1.0
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(b,a,h)->answer",5.163411409484771,160,48.58541376285296,1.0
