skill,activation,t,decay,b
"('Area Circle', ('value', '?arg0')):(r)->answer",-inf,1,0.177,0.01
"('Area Circle', ('value', '?arg0')):(r)->answer",0.3948298140119091,2,0.5881044507141373,1.0
"('Area Circle', ('value', '?arg0')):(r)->answer",5.008806512936178,10,41.65108358121513,1.0
"('Area Circle', ('value', '?arg0')):(r)->answer",5.247890216424603,12,52.85260491998929,1.0
"('Area Circle', ('value', '?arg0')):(r)->answer",5.223569687611423,14,51.586959321813055,1.0
"('Area Circle', ('value', '?arg0')):(r)->answer",5.204995015305181,19,50.640850209432664,1.0
"('Area Circle', ('value', '?arg0')):(r)->answer",5.172819003961585,20,49.04296936299242,1.0
"('Area Circle', ('value', '?arg0')):(r)->answer",5.167951233648973,31,48.80567905394415,0.01
"('Area Circle', ('value', '?arg0')):(r)->answer",3.1078382547502352,32,6.374218001748372,1.0
"('Area Circle', ('value', '?arg0')):(r)->answer",5.129387405229313,33,46.966070177602404,1.0
"('Area Circle', ('value', '?arg0')):(r)->answer",5.1377613117535565,34,47.35952254515335,1.0
"('Area Circle', ('value', '?arg0')):(r)->answer",5.125919930367576,152,46.804111209557234,1.0
"('Area Circle', ('value', '?arg0')):(r)->answer",5.054879794246909,161,43.60663409968202,1.0
A=1/2*b*h:()->answer,-inf,4,0.177,0.01
A=1/2*b*h:()->answer,0.3948298140119091,5,0.5881044507141373,1.0
A=1/2*b*h:()->answer,5.008806512936178,6,41.65108358121513,1.0
A=1/2*b*h:()->answer,5.514886882509038,11,68.97324119919838,1.0
A=1/2*b*h:()->answer,5.281666133913891,27,54.662159460951244,1.0
A=1/2*b*h:()->answer,5.151760509935557,29,48.0246850367202,1.0
A=1/2*b*h:()->answer,5.14516605888833,159,47.71019390788255,1.0
A=1/2*b*h:()->answer,5.054106187138854,160,43.573049618313966,1.0
A=l*w:()->answer,-inf,8,0.177,0.01
A=l*w:()->answer,0.3948298140119091,9,0.5881044507141373,1.0
A=l*w:()->answer,5.008806512936178,13,41.65108358121513,1.0
A=l*w:()->answer,5.3331613588037134,18,57.54138188156189,1.0
A=l*w:()->answer,5.234839180781651,30,52.16960037561707,1.0
A=l*w:()->answer,5.15539078934581,153,48.19870117502708,1.0
A=l*w:()->answer,5.056101668572095,158,43.6597320874685,1.0
"('Add', ('value', '?arg0'), ('value', '?arg1')):(a,b)->answer",-inf,35,0.177,0.01
"('Add', ('value', '?arg0'), ('value', '?arg1')):(a,b)->answer",0.3948298140119091,36,0.5881044507141373,1.0
"('Add', ('value', '?arg0'), ('value', '?arg1')):(a,b)->answer",5.008806512936178,37,41.65108358121513,1.0
"('Add', ('value', '?arg0'), ('value', '?arg1')):(a,b)->answer",5.514886882509038,39,68.97324119919838,1.0
"('Multiply', ('value', '?arg0'), ('value', '?arg1')):(l,w)->answer",-inf,41,0.177,0.01
"('Multiply', ('value', '?arg0'), ('value', '?arg1')):(l,w)->answer",0.3948298140119091,42,0.5881044507141373,1.0
"('Multiply', ('value', '?arg0'), ('value', '?arg1')):(l,w)->answer",5.008806512936178,43,41.65108358121513,1.0
"('Multiply', ('value', '?arg0'), ('value', '?arg1')):(l,w)->answer",5.514886882509038,44,68.97324119919838,1.0
"('Multiply', ('value', '?arg0'), ('value', '?arg1')):(l,w)->answer",5.426515642465522,46,63.154522037533546,1.0
"('Multiply', ('value', '?arg0'), ('value', '?arg1')):(l,w)->answer",5.3331613588037134,151,57.54138188156189,1.0
"('Multiply', ('value', '?arg0'), ('value', '?arg1')):(l,w)->answer",5.06518873299848,162,44.05666321336953,1.0
"('Multiply', ('value', '?arg0'), ('value', '?arg1')):(l,w)->answer",5.061897587422299,166,43.912486237747714,1.0
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(b,a,h)->answer",-inf,45,0.177,0.01
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(b,a,h)->answer",0.3948298140119091,47,0.5881044507141373,1.0
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(b,a,h)->answer",5.008199132455796,48,41.62590068098139,1.0
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(b,a,h)->answer",5.514642614860597,49,68.95643855539379,1.0
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(b,a,h)->answer",5.42631782973205,150,63.14206551382215,1.0
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(b,a,h)->answer",5.067200008210902,154,44.14500610347196,1.0
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(b,a,h)->answer",5.065835598382881,155,44.08505663095087,1.0
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(b,a,h)->answer",5.065506623749104,163,44.070614369799884,1.0
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(b,a,h)->answer",5.06303291187133,165,43.96216840191498,1.0
