Agent,Concept,Problem,Knowledge,Type,Result,Action,When-Part,Where-Part,How-Part,Intermediate,Seen,AL Ans,Correct Ans,Time
SPSP-F-1,2,[2][args:165-3-143-13],Fact,study,NA,Train,None,{('answer'&)},5.0:()->answer,False,True,None,5,12:38:13
SPSP-F-1,3,[3][args:99-11-3],Fact,study,NA,Train,None,{('answer'&'r1c6')},StrToFloat(?.v):(r1c6)->answer,False,True,None,3,12:38:14
SPSP-F-1,4,[4][args:3-12],Fact,study,NA,Train,None,{('answer'&)},1732.0:()->answer,False,True,None,1732,12:38:14
SPSP-F-1,2,[2][args:165-3-143-13],Fact,practice,INCORRECT,Request,...,{('answer'&)},5.0:()->answer (v: 0.711),False,True,5.0,5,12:38:15
SPSP-F-1,3,[3][args:99-11-3],Fact,practice,INCORRECT,Request,...,[1&0],HINT,False,True,None,3,12:38:15
SPSP-F-1,3,[3][args:99-11-3],Fact,practice,NA,Train,None,{('answer'&'r1c6')},StrToFloat(?.v):(r1c6)->answer,False,True,None,3,12:38:15
SPSP-F-1,4,[4][args:3-12],Fact,practice,INCORRECT,Request,...,{('answer'&)},1732.0:()->answer (v: 0.692),False,True,1732.0,1732,12:38:15
SPSP-F-1,2,[2][args:165-3-143-13],Fact,study,NA,Train,None,{('answer'&)},5.0:()->answer,False,True,None,5,12:38:16
SPSP-F-1,3,[3][args:99-11-3],Fact,study,NA,Train,None,{('answer'&'r1c6')},StrToFloat(?.v):(r1c6)->answer,False,True,None,3,12:38:16
SPSP-F-1,4,[4][args:3-12],Fact,study,NA,Train,None,{('answer'&)},1732.0:()->answer,False,True,None,1732,12:38:16
SPSP-F-1,2,[2][args:165-3-143-13],Fact,practice,INCORRECT,Request,...,{('answer'&)},5.0:()->answer (v: 0.988),False,True,5.0,5,12:38:17
SPSP-F-1,3,[3][args:99-11-3],Fact,practice,CORRECT,Request,...,{('answer'&'r1c6')},StrToFloat(?.v):(r1c6)->answer (v: 0.785),False,True,3,3,12:38:17
SPSP-F-1,4,[4][args:3-12],Fact,practice,INCORRECT,Request,...,{('answer'&)},1732.0:()->answer (v: 0.989),False,True,1732.0,1732,12:38:18
SPSP-F-1,2,[2][args:165-3-143-13],Fact,study,NA,Train,None,{('answer'&)},5.0:()->answer,False,True,None,5,12:38:19
SPSP-F-1,3,[3][args:99-11-3],Fact,study,NA,Train,None,{('answer'&'r1c6')},StrToFloat(?.v):(r1c6)->answer,False,True,None,3,12:38:19
SPSP-F-1,4,[4][args:3-12],Fact,study,NA,Train,None,{('answer'&)},1732.0:()->answer,False,True,None,1732,12:38:20
SPSP-F-1,2,[2][args:165-3-143-13],Fact,practice,INCORRECT,Request,...,{('answer'&)},5.0:()->answer (v: 0.983),False,True,5.0,5,12:38:20
SPSP-F-1,3,[3][args:99-11-3],Fact,practice,CORRECT,Request,...,{('answer'&'r1c6')},StrToFloat(?.v):(r1c6)->answer (v: 0.975),False,True,3,3,12:38:21
SPSP-F-1,4,[4][args:3-12],Fact,practice,INCORRECT,Request,...,{('answer'&)},1732.0:()->answer (v: 0.984),False,True,1732.0,1732,12:38:22
SPSP-F-1,2,[2][args:165-3-143-13],Fact,study,NA,Train,None,{('answer'&)},5.0:()->answer,False,True,None,5,12:38:24
SPSP-F-1,3,[3][args:99-11-3],Fact,study,NA,Train,None,{('answer'&'r1c6')},StrToFloat(?.v):(r1c6)->answer,False,True,None,3,12:38:25
SPSP-F-1,4,[4][args:3-12],Fact,study,NA,Train,None,{('answer'&)},1732.0:()->answer,False,True,None,1732,12:38:26
SPSP-F-1,2,[2][args:165-3-143-13],Fact,practice,INCORRECT,Request,...,{('answer'&)},5.0:()->answer (v: 0.979),False,True,5.0,5,12:38:27
SPSP-F-1,3,[3][args:99-11-3],Fact,practice,CORRECT,Request,...,{('answer'&'r1c6')},StrToFloat(?.v):(r1c6)->answer (v: 0.952),False,True,3,3,12:38:29
SPSP-F-1,4,[4][args:3-12],Fact,practice,INCORRECT,Request,...,{('answer'&)},1732.0:()->answer (v: 0.979),False,True,1732.0,1732,12:38:30
SPSP-F-1,2,[2][args:165-3-143-13],Fact,study,NA,Train,None,{('answer'&)},5.0:()->answer,False,True,None,5,12:38:32
SPSP-F-1,3,[3][args:99-11-3],Fact,study,NA,Train,None,{('answer'&'r1c6')},StrToFloat(?.v):(r1c6)->answer,False,True,None,3,12:38:33
SPSP-F-1,4,[4][args:3-12],Fact,study,NA,Train,None,{('answer'&)},1732.0:()->answer,False,True,None,1732,12:38:33
SPSP-F-1,2,[2][args:165-3-143-13],Fact,practice,INCORRECT,Request,...,{('answer'&)},5.0:()->answer (v: 0.976),False,True,5.0,5,12:38:33
SPSP-F-1,3,[3][args:99-11-3],Fact,practice,CORRECT,Request,...,{('answer'&'r1c6')},StrToFloat(?.v):(r1c6)->answer (v: 0.933),False,True,3,3,12:38:34
SPSP-F-1,4,[4][args:3-12],Fact,practice,INCORRECT,Request,...,{('answer'&)},1732.0:()->answer (v: 0.976),False,True,1732.0,1732,12:38:35
SPSP-F-1,2,[2][args:165-3-143-13],Fact,study,NA,Train,None,{('answer'&)},5.0:()->answer,False,True,None,5,12:38:37
SPSP-F-1,3,[3][args:99-11-3],Fact,study,NA,Train,None,{('answer'&'r1c6')},StrToFloat(?.v):(r1c6)->answer,False,True,None,3,12:38:37
SPSP-F-1,4,[4][args:3-12],Fact,study,NA,Train,None,{('answer'&)},1732.0:()->answer,False,True,None,1732,12:38:37
SPSP-F-1,2,[2][args:165-3-143-13],Fact,practice,INCORRECT,Request,...,{('answer'&)},5.0:()->answer (v: 0.972),False,True,5.0,5,12:38:37
SPSP-F-1,3,[3][args:99-11-3],Fact,practice,CORRECT,Request,...,{('answer'&'r1c6')},StrToFloat(?.v):(r1c6)->answer (v: 0.920),False,True,3,3,12:38:39
SPSP-F-1,4,[4][args:3-12],Fact,practice,INCORRECT,Request,...,{('answer'&)},1732.0:()->answer (v: 0.973),False,True,1732.0,1732,12:38:39
SPSP-F-1,2,[2][args:165-3-143-13],Fact,study,NA,Train,None,{('answer'&)},5.0:()->answer,False,True,None,5,12:38:40
SPSP-F-1,3,[3][args:99-11-3],Fact,study,NA,Train,None,{('answer'&'r1c6')},StrToFloat(?.v):(r1c6)->answer,False,True,None,3,12:38:41
SPSP-F-1,4,[4][args:3-12],Fact,study,NA,Train,None,{('answer'&)},1732.0:()->answer,False,True,None,1732,12:38:42
SPSP-F-1,2,[2][args:165-3-143-13],Fact,practice,INCORRECT,Request,...,{('answer'&)},5.0:()->answer (v: 0.970),False,True,5.0,5,12:38:42
SPSP-F-1,3,[3][args:99-11-3],Fact,practice,CORRECT,Request,...,{('answer'&'r1c6')},StrToFloat(?.v):(r1c6)->answer (v: 0.910),False,True,3,3,12:38:43
SPSP-F-1,4,[4][args:3-12],Fact,practice,INCORRECT,Request,...,{('answer'&)},1732.0:()->answer (v: 0.970),False,True,1732.0,1732,12:38:44
SPSP-F-1,2,[2][args:165-3-143-13],Fact,study,NA,Train,None,{('answer'&)},5.0:()->answer,False,True,None,5,12:38:45
SPSP-F-1,3,[3][args:99-11-3],Fact,study,NA,Train,None,{('answer'&'r1c6')},StrToFloat(?.v):(r1c6)->answer,False,True,None,3,12:38:46
SPSP-F-1,4,[4][args:3-12],Fact,study,NA,Train,None,{('answer'&)},1732.0:()->answer,False,True,None,1732,12:38:46
SPSP-F-1,4,[4][args:2-8],Fact,posttest,INCORRECT,Request,...,[2&1],HINT,False,False,None,68,12:38:46
SPSP-F-1,3,[3][args:840-2-10],Fact,posttest,INCORRECT,Request,...,{('answer'&'r1c6')},StrToFloat(?.v):(r1c6)->answer (v: 0.787),False,False,10,42,12:38:46
SPSP-F-1,2,[2][args:165-3-143-13],Fact,posttest,INCORRECT,Request,...,{('answer'&)},5.0:()->answer (v: 0.947),False,True,5.0,5,12:38:46
SPSP-F-1,3,[3][args:312-3-4],Fact,posttest,INCORRECT,Request,...,{('answer'&'r1c6')},StrToFloat(?.v):(r1c6)->answer (v: 0.983),False,False,4,26,12:38:46
SPSP-F-1,2,[2][args:110-5-121-11],Fact,posttest,INCORRECT,Request,...,{('answer'&)},5.0:()->answer (v: 0.967),False,False,5.0,2,12:38:47
SPSP-F-1,4,[4][args:3-12],Fact,posttest,INCORRECT,Request,...,{('answer'&)},1732.0:()->answer (v: 0.948),False,True,1732.0,1732,12:38:47
SPSP-F-1,4,[4][args:4-12],Fact,posttest,INCORRECT,Request,...,{('answer'&)},1732.0:()->answer (v: 0.997),False,False,1732.0,20739,12:38:47
SPSP-F-1,4,[4][args:3-12],Fact,posttest,INCORRECT,Request,...,{('answer'&)},1732.0:()->answer (v: 0.997),False,True,1732.0,1732,12:38:47
