Agent,Concept,Problem,Knowledge,Type,Result,Action,When-Part,Where-Part,How-Part,Intermediate,Seen,AL Ans,Correct Ans,Time
SPSP-S-1,2,[2][args:252-6-84-12],Skill,study,NA,Train,None,{('r2c1'&'r1c2'&'r1c4')},Division(?.v&?.v):(r1c2&r1c4)->r2c1,False,True,None,('r2c1', '252/6', ('r1c2', 'r1c4')),16:04:03
SPSP-S-1,2,[2][args:252-6-84-12],Skill,study,NA,Train,None,{('r2c2'&)},/:()->r2c2,False,True,None,('r2c2', '/', None),16:04:03
SPSP-S-1,2,[2][args:252-6-84-12],Skill,study,NA,Train,None,{('r2c3'&'r1c8'&'r1c10')&('r2c1'&'r1c2'&'r1c4')},Division(?.v&?.v):(r1c8&r1c10)->r2c3,False,True,None,('r2c3', '84/12', ('r1c8', 'r1c10')),16:04:03
SPSP-S-1,2,[2][args:252-6-84-12],Skill,study,NA,Train,N/A,N/A,NO EXP,False,True,None,('r3c1', '42', ('r2c1',)),16:04:03
SPSP-S-1,2,[2][args:252-6-84-12],Skill,study,NA,Train,None,{('r3c2'&)&('r2c2'&)},/:()->r3c2,False,True,None,('r3c2', '/', ('r2c2',)),16:04:03
SPSP-S-1,2,[2][args:252-6-84-12],Skill,study,NA,Train,N/A,N/A,NO EXP,False,True,None,('r3c3', '7', ('r2c3',)),16:04:03
SPSP-S-1,2,[2][args:252-6-84-12],Skill,study,NA,Train,None,{('r2c3'&'r1c8'&'r1c10')&('r2c1'&'r1c2'&'r1c4')&('r4c1'&'r3c1'&'r3c3')},Division(?.v&?.v):(r3c1&r3c3)->r4c1,False,True,None,('r4c1', '42/7', ('r3c1', 'r3c3')),16:04:03
SPSP-S-1,2,[2][args:252-6-84-12],Skill,study,NA,Train,N/A,N/A,NO EXP,True,True,None,('answer', 6, ('r4c1',)),16:04:03
SPSP-S-1,2,[2][args:126-3-54-9],Skill,practice,INCORRECT,Request,...,[1&0],HINT,False,False,None,7,16:04:03
SPSP-S-1,2,[2][args:45-3-120-24],Skill,posttest,NA,Request,...,{('r2c3'&'r1c8'&'r1c10')&('r2c1'&'r1c2'&'r1c4')&('r4c1'&'r3c1'&'r3c3')},Division(?.v&?.v):(r1c8&r1c10)->r2c3 (v: 0.683),True,False,120/24,None,16:04:03
SPSP-S-1,2,[2][args:45-3-120-24],Skill,posttest,NA,Request,...,{('r2c3'&'r1c8'&'r1c10')&('r2c1'&'r1c2'&'r1c4')&('r4c1'&'r3c1'&'r3c3')},Division(?.v&?.v):(r1c2&r1c4)->r2c1 (v: 0.668),True,False,45/3,None,16:04:03
SPSP-S-1,2,[2][args:45-3-120-24],Skill,posttest,INCORRECT,Request,...,[1&0],HINT,False,False,None,3,16:04:03
SPSP-S-1,2,[2][args:216-4-87-29],Skill,posttest,NA,Request,...,{('r2c3'&'r1c8'&'r1c10')&('r2c1'&'r1c2'&'r1c4')&('r4c1'&'r3c1'&'r3c3')},Division(?.v&?.v):(r1c8&r1c10)->r2c3 (v: 0.994),True,False,87/29,None,16:04:03
SPSP-S-1,2,[2][args:216-4-87-29],Skill,posttest,NA,Request,...,{('r2c3'&'r1c8'&'r1c10')&('r2c1'&'r1c2'&'r1c4')&('r4c1'&'r3c1'&'r3c3')},Division(?.v&?.v):(r1c2&r1c4)->r2c1 (v: 0.994),True,False,216/4,None,16:04:03
