Agent,Concept,Problem,Knowledge,Type,Result,Action,When-Part,Where-Part,How-Part,Intermediate,Seen,AL Ans,Correct Ans,Time
SPSP-S-2,1,[1][args:12-2],Skill,study,NA,Train,None,{('answer'&'arg_1'&'arg_1')},Inverse(Multiply(?.v&?.v)):(arg_1&arg_1)->answer,True,True,None,('answer', 441, ('arg_1', 'arg_2')),15:33:13
SPSP-S-2,2,[2][args:165-3-143-13],Skill,study,NA,Train,N/A,N/A,NO EXP,True,True,None,('answer', 5, ('arg_1', 'arg_2', 'arg_3', 'arg_4')),15:33:13
SPSP-S-2,3,[3][args:648-12-6],Skill,study,NA,Train,N/A,N/A,NO EXP,True,True,None,('answer', 9, ('arg_1', 'arg_2', 'arg_3')),15:33:13
SPSP-S-2,4,[4][args:3-9],Skill,study,NA,Train,N/A,N/A,NO EXP,True,True,None,('answer', 732, ('arg_1', 'arg_2')),15:33:13
SPSP-S-2,5,[5][args:21-110-656],Skill,study,NA,Train,N/A,N/A,NO EXP,True,True,None,('answer', 26, ('arg_1', 'arg_2', 'arg_3')),15:33:13
SPSP-S-2,1,[1][args:5-3],Skill,practice,INCORRECT,Request,...,{('answer'&'arg_1'&'arg_1')},Inverse(Multiply(?.v&?.v)):(arg_1&arg_1)->answer (v: None),False,False,52,521,15:33:13
SPSP-S-2,2,[2][args:504-4-98-14],Skill,practice,INCORRECT,Request,...,{('answer'&'arg_1'&'arg_1')},Inverse(Multiply(?.v&?.v)):(arg_1&arg_1)->answer (v: None),False,False,610452,18,15:33:14
SPSP-S-2,3,[3][args:308-4-7],Skill,practice,INCORRECT,Request,...,{('answer'&'arg_1'&'arg_1')},Inverse(Multiply(?.v&?.v)):(arg_1&arg_1)->answer (v: None),False,False,46849,11,15:33:14
SPSP-S-2,4,[4][args:5-10],Skill,practice,INCORRECT,Request,...,{('answer'&'arg_1'&'arg_1')},Inverse(Multiply(?.v&?.v)):(arg_1&arg_1)->answer (v: None),False,False,52,100002,15:33:14
SPSP-S-2,5,[5][args:16-117-421],Skill,practice,INCORRECT,Request,...,{('answer'&'arg_1'&'arg_1')},Inverse(Multiply(?.v&?.v)):(arg_1&arg_1)->answer (v: None),False,False,652,19,15:33:14
