Agent,Concept,Problem,Knowledge,Type,Result,Action,When-Part,Where-Part,How-Part,Intermediate,Seen,AL Ans,Correct Ans,Time
SPPP-S-1,1,[1][args:5-3],Skill,study,NA,Train,None,{('answer'&'arg_1'&'arg_2')},Inverse(Pow(?.v&?.v)):(arg_1&arg_2)->answer,True,True,None,('answer', 521, ('arg_1', 'arg_2')),15:33:13
SPPP-S-1,2,[2][args:252-6-84-12],Skill,study,NA,Train,N/A,N/A,NO EXP,True,True,None,('answer', 6, ('arg_1', 'arg_2', 'arg_3', 'arg_4')),15:33:13
SPPP-S-1,3,[3][args:98-2-7],Skill,study,NA,Train,N/A,N/A,NO EXP,True,True,None,('answer', 7, ('arg_1', 'arg_2', 'arg_3')),15:33:13
SPPP-S-1,4,[4][args:3-9],Skill,study,NA,Train,N/A,N/A,NO EXP,True,True,None,('answer', 732, ('arg_1', 'arg_2')),15:33:13
SPPP-S-1,5,[5][args:3-56-98],Skill,study,NA,Train,N/A,N/A,NO EXP,True,True,None,('answer', 14, ('arg_1', 'arg_2', 'arg_3')),15:33:13
SPPP-S-1,1,[1][args:8-2],Skill,practice,CORRECT,Request,...,{('answer'&'arg_1'&'arg_2')},Inverse(Pow(?.v&?.v)):(arg_1&arg_2)->answer (v: None),False,False,46,46,15:33:13
SPPP-S-1,2,[2][args:441-7-372-124],Skill,practice,INCORRECT,Request,...,{('answer'&'arg_1'&'arg_2')},Inverse(Pow(?.v&?.v)):(arg_1&arg_2)->answer (v: None),False,False,None,21,15:33:13
SPPP-S-1,3,[3][args:162-6-3],Skill,practice,INCORRECT,Request,...,{('answer'&'arg_1'&'arg_2')},Inverse(Pow(?.v&?.v)):(arg_1&arg_2)->answer (v: None),False,False,None,9,15:33:13
SPPP-S-1,4,[4][args:3-12],Skill,practice,INCORRECT,Request,...,{('answer'&'arg_1'&'arg_2')},Inverse(Pow(?.v&?.v)):(arg_1&arg_2)->answer (v: None),False,False,None,1732,15:33:13
SPPP-S-1,5,[5][args:15-142-322],Skill,practice,INCORRECT,Request,...,{('answer'&'arg_1'&'arg_2')},Inverse(Pow(?.v&?.v)):(arg_1&arg_2)->answer (v: None),False,False,None,12,15:33:14
