Agent,Concept,Problem,Knowledge,Type,Result,Action,When-Part,Where-Part,How-Part,Intermediate,Seen,AL Ans,Correct Ans,Time
SPPP-F-2,1,[1][args:3-4],Fact,study,NA,Train,None,{('answer'&'arg_1_concept_1'&'arg_2_concept_1')},Inverse(Pow(?.v&?.v)):(arg_1_concept_1&arg_2_concept_1)->answer,False,True,None,18,12:21:43
SPPP-F-2,2,[2][args:252-6-84-12],Fact,study,NA,Train,None,{('answer'&'arg_4_concept_2'&'arg_2_concept_2')},Subtract(?.v&?.v):(arg_4_concept_2&arg_2_concept_2)->answer,False,True,None,6,12:21:44
SPPP-F-2,3,[3][args:99-11-3],Fact,study,NA,Train,None,{('answer'&'arg_3_concept_3')},?.v:(arg_3_concept_3)->answer,False,True,None,3,12:21:44
SPPP-F-2,4,[4][args:4-8],Fact,study,NA,Train,None,{('answer'&)},4098.0:()->answer,False,True,None,4098,12:21:45
SPPP-F-2,5,[5][args:25-63-338],Fact,study,NA,Train,None,{('answer'&)},11.0:()->answer,False,True,None,11,12:21:45
SPPP-F-2,1,[1][args:3-4],Fact,practice,CORRECT,Request,...,{('answer'&'arg_1_concept_1'&'arg_2_concept_1')},Inverse(Pow(?.v&?.v)):(arg_1_concept_1&arg_2_concept_1)->answer (v: None),False,True,18,18,12:21:46
SPPP-F-2,2,[2][args:252-6-84-12],Fact,practice,CORRECT,Request,...,{('answer'&'arg_4_concept_2'&'arg_2_concept_2')},Subtract(?.v&?.v):(arg_4_concept_2&arg_2_concept_2)->answer (v: None),False,True,6,6,12:21:46
SPPP-F-2,3,[3][args:99-11-3],Fact,practice,CORRECT,Request,...,{('answer'&'arg_3_concept_3')},?.v:(arg_3_concept_3)->answer (v: None),False,True,3,3,12:21:47
SPPP-F-2,4,[4][args:4-8],Fact,practice,CORRECT,Request,...,{('answer'&)},4098.0:()->answer (v: None),False,True,4098.0,4098,12:21:47
SPPP-F-2,5,[5][args:25-63-338],Fact,practice,CORRECT,Request,...,{('answer'&)},11.0:()->answer (v: None),False,True,11.0,11,12:21:48
SPPP-F-2,1,[1][args:3-4],Fact,practice,CORRECT,Request,...,{('answer'&'arg_1_concept_1'&'arg_2_concept_1')},Inverse(Pow(?.v&?.v)):(arg_1_concept_1&arg_2_concept_1)->answer (v: None),False,True,18,18,12:21:49
SPPP-F-2,2,[2][args:252-6-84-12],Fact,practice,CORRECT,Request,...,{('answer'&'arg_4_concept_2'&'arg_2_concept_2')},Subtract(?.v&?.v):(arg_4_concept_2&arg_2_concept_2)->answer (v: None),False,True,6,6,12:21:49
SPPP-F-2,3,[3][args:99-11-3],Fact,practice,CORRECT,Request,...,{('answer'&'arg_3_concept_3')},?.v:(arg_3_concept_3)->answer (v: None),False,True,3,3,12:21:50
SPPP-F-2,4,[4][args:4-8],Fact,practice,CORRECT,Request,...,{('answer'&)},4098.0:()->answer (v: None),False,True,4098.0,4098,12:21:51
SPPP-F-2,5,[5][args:25-63-338],Fact,practice,CORRECT,Request,...,{('answer'&)},11.0:()->answer (v: None),False,True,11.0,11,12:21:52
SPPP-F-2,1,[1][args:3-4],Fact,practice,CORRECT,Request,...,{('answer'&'arg_1_concept_1'&'arg_2_concept_1')},Inverse(Pow(?.v&?.v)):(arg_1_concept_1&arg_2_concept_1)->answer (v: None),False,True,18,18,12:21:52
SPPP-F-2,2,[2][args:252-6-84-12],Fact,practice,CORRECT,Request,...,{('answer'&'arg_4_concept_2'&'arg_2_concept_2')},Subtract(?.v&?.v):(arg_4_concept_2&arg_2_concept_2)->answer (v: None),False,True,6,6,12:21:53
SPPP-F-2,3,[3][args:99-11-3],Fact,practice,CORRECT,Request,...,{('answer'&'arg_3_concept_3')},?.v:(arg_3_concept_3)->answer (v: None),False,True,3,3,12:21:54
SPPP-F-2,4,[4][args:4-8],Fact,practice,CORRECT,Request,...,{('answer'&)},4098.0:()->answer (v: None),False,True,4098.0,4098,12:21:54
SPPP-F-2,5,[5][args:25-63-338],Fact,practice,CORRECT,Request,...,{('answer'&)},11.0:()->answer (v: None),False,True,11.0,11,12:21:55
SPPP-F-2,1,[1][args:3-4],Fact,practice,CORRECT,Request,...,{('answer'&'arg_1_concept_1'&'arg_2_concept_1')},Inverse(Pow(?.v&?.v)):(arg_1_concept_1&arg_2_concept_1)->answer (v: None),False,True,18,18,12:21:55
SPPP-F-2,2,[2][args:252-6-84-12],Fact,practice,CORRECT,Request,...,{('answer'&'arg_4_concept_2'&'arg_2_concept_2')},Subtract(?.v&?.v):(arg_4_concept_2&arg_2_concept_2)->answer (v: None),False,True,6,6,12:21:56
SPPP-F-2,3,[3][args:99-11-3],Fact,practice,CORRECT,Request,...,{('answer'&'arg_3_concept_3')},?.v:(arg_3_concept_3)->answer (v: None),False,True,3,3,12:21:56
SPPP-F-2,4,[4][args:4-8],Fact,practice,CORRECT,Request,...,{('answer'&)},4098.0:()->answer (v: None),False,True,4098.0,4098,12:21:57
SPPP-F-2,5,[5][args:25-63-338],Fact,practice,CORRECT,Request,...,{('answer'&)},11.0:()->answer (v: None),False,True,11.0,11,12:21:57
SPPP-F-2,1,[1][args:3-4],Fact,practice,CORRECT,Request,...,{('answer'&'arg_1_concept_1'&'arg_2_concept_1')},Inverse(Pow(?.v&?.v)):(arg_1_concept_1&arg_2_concept_1)->answer (v: None),False,True,18,18,12:21:58
