Agent,Concept,Problem,Knowledge,Type,Result,Action,When-Part,Where-Part,How-Part,Intermediate,Seen,AL Ans,Correct Ans,Time
SPPP-S-2,1,[1][args:8-2],Skill,study,NA,Train,None,{('step_1_concept_1'&'arg_1_concept_1'&'arg_2_concept_1')},Pow(?.v&?.v):(arg_1_concept_1&arg_2_concept_1)->step_1_concept_1,False,True,None,('step_1_concept_1', 64, ('arg_1_concept_1', 'arg_2_concept_1')),12:21:43
SPPP-S-2,1,[1][args:8-2],Skill,study,NA,Train,None,{('answer'&'step_1_concept_1')},Inverse(?.v):(step_1_concept_1)->answer,True,True,None,('answer', 46, ('step_1_concept_1',)),12:21:44
SPPP-S-2,2,[2][args:588-6-112-8],Skill,study,NA,Train,None,{('step_1_concept_2'&'arg_1_concept_2'&'arg_2_concept_2')},Divide(?.v&?.v):(arg_1_concept_2&arg_2_concept_2)->step_1_concept_2,False,True,None,('step_1_concept_2', 98.0, ('arg_1_concept_2', 'arg_2_concept_2')),12:21:44
SPPP-S-2,2,[2][args:588-6-112-8],Skill,study,NA,Train,None,{('step_1_concept_2'&'arg_1_concept_2'&'arg_2_concept_2')&('step_2_concept_2'&'arg_3_concept_2'&'arg_4_concept_2')},Divide(?.v&?.v):(arg_3_concept_2&arg_4_concept_2)->step_2_concept_2,False,True,None,('step_2_concept_2', 14.0, ('arg_3_concept_2', 'arg_4_concept_2')),12:21:44
SPPP-S-2,2,[2][args:588-6-112-8],Skill,study,NA,Train,None,{('answer'&'step_1_concept_2'&'step_2_concept_2')&('step_1_concept_2'&'arg_1_concept_2'&'arg_2_concept_2')&('step_2_concept_2'&'arg_3_concept_2'&'arg_4_concept_2')},Divide(?.v&?.v):(step_1_concept_2&step_2_concept_2)->answer,True,True,None,('answer', 7, ('step_1_concept_2', 'step_2_concept_2')),12:21:44
SPPP-S-2,3,[3][args:98-2-7],Skill,study,NA,Train,None,{('step_1_concept_3'&'arg_3_concept_3'&'arg_3_concept_3')},Add(?.v&?.v):(arg_3_concept_3&arg_3_concept_3)->step_1_concept_3,False,True,None,('step_1_concept_3', 14, ('arg_2_concept_3', 'arg_3_concept_3')),12:21:45
SPPP-S-2,3,[3][args:98-2-7],Skill,study,NA,Train,None,{('answer'&'step_1_concept_2'&'step_2_concept_2')&('answer'&'arg_1_concept_3'&'step_1_concept_3')&('step_1_concept_2'&'arg_1_concept_2'&'arg_2_concept_2')&('step_2_concept_2'&'arg_3_concept_2'&'arg_4_concept_2')},Divide(?.v&?.v):(arg_1_concept_3&step_1_concept_3)->answer,True,True,None,('answer', 7, ('step_1_concept_3', 'arg_1_concept_3')),12:21:45
SPPP-S-2,4,[4][args:2-6],Skill,study,NA,Train,None,{('answer'&'arg_1_concept_3'&'step_1_concept_3')&('step_1_concept_4'&'arg_2_concept_4'&'arg_1_concept_4')&('answer'&'step_1_concept_2'&'step_2_concept_2')&('step_1_concept_2'&'arg_1_concept_2'&'arg_2_concept_2')&('step_2_concept_2'&'arg_3_concept_2'&'arg_4_concept_2')},Divide(?.v&?.v):(arg_2_concept_4&arg_1_concept_4)->step_1_concept_4,False,True,None,('step_1_concept_4', 3.0, ('arg_1_concept_4', 'arg_2_concept_4')),12:21:46
SPPP-S-2,4,[4][args:2-6],Skill,study,NA,Train,None,{('step_1_concept_1'&'arg_1_concept_1'&'arg_2_concept_1')&('step_2_concept_4'&'arg_2_concept_4'&'arg_1_concept_4')},Pow(?.v&?.v):(arg_2_concept_4&arg_1_concept_4)->step_2_concept_4,False,True,None,('step_2_concept_4', 36, ('arg_1_concept_4', 'arg_2_concept_4')),12:21:46
SPPP-S-2,4,[4][args:2-6],Skill,study,NA,Train,None,{('answer'&'step_2_concept_4'&'step_1_concept_4')&('step_1_concept_3'&'arg_3_concept_3'&'arg_3_concept_3')},Add(?.v&?.v):(step_2_concept_4&step_1_concept_4)->answer,True,True,None,('answer', 39, ('step_1_concept_4', 'step_2_concept_4')),12:21:46
