Agent,Concept,Problem,Knowledge,Type,Result,Action,When-Part,Where-Part,How-Part,Intermediate,Seen,AL Ans,Correct Ans,Time
SPPP-S-1,2,[2][args:588-6-112-8],Skill,study,NA,Train,None,{('answer'&'arg_1_concept_2'&'arg_3_concept_2'&'arg_4_concept_2'&'arg_2_concept_2')},Multiply(Divide(?.v&?.v)&Divide(?.v&?.v)):(arg_1_concept_2&arg_3_concept_2&arg_4_concept_2&arg_2_concept_2)->answer,False,True,None,7,13:15:42
SPPP-S-1,3,[3][args:162-6-3],Skill,study,NA,Train,None,{('answer'&'arg_2_concept_3'&'arg_3_concept_3'&'arg_2_concept_3'&'arg_3_concept_3')},Subtract(Multiply(?.v&?.v)&Add(?.v&?.v)):(arg_2_concept_3&arg_3_concept_3&arg_2_concept_3&arg_3_concept_3)->answer,False,True,None,9,13:15:44
SPPP-S-1,4,[4][args:5-10],Skill,study,NA,Train,None,{('answer'&)},100002.0:()->answer,False,True,None,100002,13:15:47
SPPP-S-1,5,[5][args:16-117-421],Skill,study,NA,Train,None,{('answer'&'arg_3_concept_5'&'arg_2_concept_5'&'arg_1_concept_5')},Divide(Subtract(?.v&?.v)&?.v):(arg_3_concept_5&arg_2_concept_5&arg_1_concept_5)->answer,False,True,None,19,13:15:50
SPPP-S-1,2,[2][args:240-5-72-24],Skill,practice,INCORRECT,Request,...,[1&0],HINT,False,False,None,16,13:15:54
SPPP-S-1,3,[3][args:99-11-3],Skill,practice,INCORRECT,Request,...,{('answer'&'arg_2_concept_3'&'arg_3_concept_3'&'arg_2_concept_3'&'arg_3_concept_3')},Subtract(Multiply(?.v&?.v)&Add(?.v&?.v)):(arg_2_concept_3&arg_3_concept_3&arg_2_concept_3&arg_3_concept_3)->answer (v: 0.692),False,False,19,3,13:15:54
SPPP-S-1,3,[3][args:99-11-3],Skill,practice,NA,Train,None,{('answer'&'arg_3_concept_3'&'arg_1_concept_3'&'arg_1_concept_3')},Add(?.v&Subtract(?.v&?.v)):(arg_3_concept_3&arg_1_concept_3&arg_1_concept_3)->answer,False,False,None,3,13:16:02
SPPP-S-1,4,[4][args:3-12],Skill,practice,INCORRECT,Request,...,[1&1],HINT,False,False,None,1732,13:16:07
SPPP-S-1,5,[5][args:15-142-322],Skill,practice,CORRECT,Request,...,{('answer'&'arg_3_concept_5'&'arg_2_concept_5'&'arg_1_concept_5')},Divide(Subtract(?.v&?.v)&?.v):(arg_3_concept_5&arg_2_concept_5&arg_1_concept_5)->answer (v: 0.679),False,False,12,12,13:16:07
SPPP-S-1,2,[2][args:252-6-84-12],Skill,practice,CORRECT,Request,...,{('answer'&'arg_1_concept_2'&'arg_3_concept_2'&'arg_4_concept_2'&'arg_2_concept_2')},Multiply(Divide(?.v&?.v)&Divide(?.v&?.v)):(arg_1_concept_2&arg_3_concept_2&arg_4_concept_2&arg_2_concept_2)->answer (v: 0.750),False,False,6,6,13:16:12
SPPP-S-1,3,[3][args:312-13-4],Skill,practice,INCORRECT,Request,...,{('answer'&'arg_3_concept_3'&'arg_1_concept_3'&'arg_1_concept_3')},Add(?.v&Subtract(?.v&?.v)):(arg_3_concept_3&arg_1_concept_3&arg_1_concept_3)->answer (v: 0.692),False,False,4,6,13:16:17
SPPP-S-1,3,[3][args:312-13-4],Skill,practice,NA,Train,None,{('answer'&'arg_1_concept_3'&'arg_3_concept_3'&'arg_2_concept_3')},Divide(Divide(?.v&?.v)&?.v):(arg_1_concept_3&arg_3_concept_3&arg_2_concept_3)->answer,False,False,None,6,13:16:27
SPPP-S-1,4,[4][args:4-8],Skill,practice,INCORRECT,Request,...,{('answer'&)},1732.0:()->answer (v: 0.692),False,False,1732.0,4098,13:16:28
SPPP-S-1,4,[4][args:4-8],Skill,practice,NA,Train,None,{('answer'&'arg_2_concept_4'&'arg_1_concept_4'&'arg_2_concept_4'&'arg_1_concept_4')},Add(Divide(?.v&?.v)&Pow(?.v&?.v)):(arg_2_concept_4&arg_1_concept_4&arg_2_concept_4&arg_1_concept_4)->answer,False,False,None,4098,13:16:39
SPPP-S-1,5,[5][args:3-56-98],Skill,practice,CORRECT,Request,...,{('answer'&'arg_3_concept_5'&'arg_2_concept_5'&'arg_1_concept_5')},Divide(Subtract(?.v&?.v)&?.v):(arg_3_concept_5&arg_2_concept_5&arg_1_concept_5)->answer (v: 0.991),False,False,14,14,13:16:39
