skill,activation,t,decay,b
A=l*w:()->answer,-inf,1,0.177,0.01
A=l*w:()->answer,0.3948298140119091,2,0.5881044507141373,1.0
A=l*w:()->answer,5.008806512936178,21,41.65108358121513,1.0
A=l*w:()->answer,5.1634520366045855,41,48.587380497230015,1.0
A=l*w:()->answer,5.112813656065226,42,46.19699073448176,1.0
A=l*w:()->answer,5.111321546631997,57,46.12837507595582,0.01
A=l*w:()->answer,2.7800984346591266,58,4.64240833191783,1.0
A=l*w:()->answer,5.0931571093321155,59,45.301229266359904,1.0
A=l*w:()->answer,5.128143119414411,60,46.907887406792966,1.0
A=l*w:()->answer,5.096979813717174,183,45.47405597770178,1.0
A=l*w:()->answer,5.049590981262654,193,43.37754921449969,1.0
A=l*w:()->answer,5.048173458436425,197,43.31635483234614,1.0
"('Area Circle', ('value', '?arg0')):(r)->answer",-inf,4,0.177,0.01
"('Area Circle', ('value', '?arg0')):(r)->answer",0.3948298140119091,11,0.5881044507141373,1.0
"('Area Circle', ('value', '?arg0')):(r)->answer",5.006896910123247,13,41.57196012577545,1.0
"('Area Circle', ('value', '?arg0')):(r)->answer",5.425750692851014,28,63.10636582721372,1.0
"('Area Circle', ('value', '?arg0')):(r)->answer",5.172582102303963,43,49.03139430497835,1.0
"('Area Circle', ('value', '?arg0')):(r)->answer",5.124983809672597,185,46.760483029613944,1.0
"('Area Circle', ('value', '?arg0')):(r)->answer",5.0506347307650135,190,43.422663306053636,1.0
"('Area Circle', ('value', '?arg0')):(r)->answer",5.049867241556696,191,43.38948545960787,1.0
A=pi*r^2:()->answer,-inf,6,0.177,0.01
A=pi*r^2:()->answer,0.3948298140119091,14,0.5881044507141373,1.0
A=pi*r^2:()->answer,5.006755094050956,22,41.56609007136165,1.0
A=pi*r^2:()->answer,5.2474246600736,23,52.82808716521695,1.0
A=pi*r^2:()->answer,5.234407317980999,27,52.1471515533602,1.0
A=pi*r^2:()->answer,5.196882784771286,36,50.233131811658495,1.0
A=pi*r^2:()->answer,5.15154366891085,49,48.01431082048544,0.01
A=pi*r^2:()->answer,3.0097521884505003,50,5.795217347622199,1.0
A=pi*r^2:()->answer,5.117514951977749,51,46.413853697869186,1.0
A=pi*r^2:()->answer,5.1317521357815465,52,47.076844645626025,1.0
A=pi*r^2:()->answer,5.115764180093522,187,46.332974335715775,1.0
A=pi*r^2:()->answer,5.050788626932626,200,43.429319160044365,1.0
"('Multiply', ('value', '?arg0'), ('value', '?arg1')):(w,l)->answer",-inf,8,0.177,0.01
"('Multiply', ('value', '?arg0'), ('value', '?arg1')):(w,l)->answer",0.3948298140119091,16,0.5881044507141373,0.01
"('Multiply', ('value', '?arg0'), ('value', '?arg1')):(w,l)->answer",0.9123109104792331,17,0.8667494506620581,1.0
"('Multiply', ('value', '?arg0'), ('value', '?arg1')):(w,l)->answer",5.013217162344922,20,41.83441523205109,1.0
"('Multiply', ('value', '?arg0'), ('value', '?arg1')):(w,l)->answer",5.270754734590121,29,54.07088182841414,1.0
"('Multiply', ('value', '?arg0'), ('value', '?arg1')):(w,l)->answer",5.10990305006546,30,46.063239416459425,1.0
"('Multiply', ('value', '?arg0'), ('value', '?arg1')):(w,l)->answer",5.103733419705223,37,45.781009802076966,1.0
"('Multiply', ('value', '?arg0'), ('value', '?arg1')):(w,l)->answer",5.075612956835714,40,44.51646702987414,1.0
A=1/2*(a+b)*h:()->answer,-inf,10,0.177,0.01
A=1/2*(a+b)*h:()->answer,0.3948298140119091,18,0.5881044507141373,1.0
A=1/2*(a+b)*h:()->answer,5.006755094050956,24,41.56609007136165,1.0
A=1/2*(a+b)*h:()->answer,5.28111613294187,25,54.632200809685855,1.0
A=1/2*(a+b)*h:()->answer,5.26273991406166,45,53.64065842270102,0.01
A=1/2*(a+b)*h:()->answer,3.1434207103741034,46,6.598700368748918,1.0
A=1/2*(a+b)*h:()->answer,5.13392085825738,47,47.17866776595769,1.0
A=1/2*(a+b)*h:()->answer,5.140518862039527,48,47.48981027861898,1.0
A=1/2*(a+b)*h:()->answer,5.12984793994832,184,46.98762313145009,1.0
A=1/2*b*h:()->answer,-inf,12,0.177,0.01
A=1/2*b*h:()->answer,0.3948298140119091,19,0.5881044507141373,1.0
A=1/2*b*h:()->answer,5.006896910123247,26,41.57196012577545,1.0
A=1/2*b*h:()->answer,5.262793992943394,33,53.643549755741226,1.0
A=1/2*b*h:()->answer,5.189941561486384,35,49.88688410549565,1.0
A=1/2*b*h:()->answer,5.177858871951862,38,49.28986904609401,1.0
A=1/2*b*h:()->answer,5.163236463346065,53,48.57694563853867,0.01
A=1/2*b*h:()->answer,3.0248053564942845,54,5.880429061526829,1.0
A=1/2*b*h:()->answer,5.119277406228061,55,46.49541589089427,1.0
A=1/2*b*h:()->answer,5.132513078036051,56,47.112546300872886,1.0
A=1/2*b*h:()->answer,5.117250987271401,188,46.401650411049744,1.0
