skill,activation,t,decay,b
A=1/2*b*h:()->answer,-inf,1,0.177,0.01
A=1/2*b*h:()->answer,0.3948298140119091,2,0.5881044507141373,1.0
A=1/2*b*h:()->answer,5.008806512936178,24,41.65108358121513,1.0
A=1/2*b*h:()->answer,5.151760509935557,27,48.0246850367202,1.0
A=1/2*b*h:()->answer,5.1421589565368295,33,47.56747142681131,1.0
A=1/2*b*h:()->answer,5.127202109975329,36,46.863933884229674,1.0
A=1/2*b*h:()->answer,5.121223372788321,52,46.585637735217276,0.01
A=1/2*b*h:()->answer,2.8284414398252142,53,4.863582632281083,1.0
A=1/2*b*h:()->answer,5.097905529458033,54,45.51600759007301,0.01
A=1/2*b*h:()->answer,3.0765408752136856,55,6.183265067792694,1.0
A=1/2*b*h:()->answer,5.10025945815395,175,45.622858090975754,1.0
A=1/2*b*h:()->answer,5.050814984332413,176,43.43045919373628,1.0
"('Multiply', ('value', '?arg0'), ('value', '?arg1')):(l,w)->answer",-inf,4,0.177,0.01
"('Multiply', ('value', '?arg0'), ('value', '?arg1')):(l,w)->answer",0.3948298140119091,5,0.5881044507141373,1.0
"('Multiply', ('value', '?arg0'), ('value', '?arg1')):(l,w)->answer",5.008806512936178,168,41.65108358121513,1.0
"('Multiply', ('value', '?arg0'), ('value', '?arg1')):(l,w)->answer",5.05247354880314,169,43.502257368883484,1.0
A=l*w:()->answer,-inf,7,0.177,0.01
A=l*w:()->answer,0.3948298140119091,8,0.5881044507141373,1.0
A=l*w:()->answer,5.008806512936178,9,41.65108358121513,1.0
A=l*w:()->answer,5.514886882509038,19,68.97324119919838,1.0
A=l*w:()->answer,5.21371183732941,21,51.082657390165174,1.0
A=l*w:()->answer,5.197216042668809,28,50.24981619285068,1.0
A=l*w:()->answer,5.159277527911336,47,48.38571216896031,0.01
A=l*w:()->answer,2.955333270521067,49,5.497650113782159,1.0
A=l*w:()->answer,5.10988382889684,50,46.06235743779061,0.01
A=l*w:()->answer,3.0808731432795424,51,6.209342264057367,1.0
A=l*w:()->answer,5.1092968037860125,170,46.03542948522078,1.0
A=pi*r^2:()->answer,-inf,11,0.177,0.01
A=pi*r^2:()->answer,0.3948298140119091,14,0.5881044507141373,1.0
A=pi*r^2:()->answer,5.0077936681323765,17,41.60909803717679,1.0
A=pi*r^2:()->answer,5.371287015612228,20,59.77066299418591,1.0
A=pi*r^2:()->answer,5.281463887774624,23,54.65114116204469,1.0
A=pi*r^2:()->answer,5.234688470697426,31,52.161765156873464,1.0
A=pi*r^2:()->answer,5.172731279672455,39,49.038682818587155,0.01
A=pi*r^2:()->answer,3.1840896580580056,40,6.865247523987973,1.0
A=pi*r^2:()->answer,5.139262746765472,41,47.4304172450272,0.01
A=pi*r^2:()->answer,3.1977395767029924,42,6.957167481329481,1.0
A=pi*r^2:()->answer,5.134504593246753,177,47.20611229337772,1.0
A=pi*r^2:()->answer,5.0524653612227315,183,43.50190264130725,1.0
"('Add', ('value', '?arg0'), ('value', '?arg1')):(b,d)->answer",-inf,13,0.177,0.01
"('Add', ('value', '?arg0'), ('value', '?arg1')):(b,d)->answer",0.3948298140119091,15,0.5881044507141373,1.0
"('Add', ('value', '?arg0'), ('value', '?arg1')):(b,d)->answer",5.008199132455796,16,41.62590068098139,1.0
"('Add', ('value', '?arg0'), ('value', '?arg1')):(b,d)->answer",5.514642614860597,34,68.95643855539379,1.0
A=1/2*(a+b)*h:()->answer,-inf,43,0.177,0.01
A=1/2*(a+b)*h:()->answer,0.3948298140119091,45,0.5881044507141373,0.01
A=1/2*(a+b)*h:()->answer,0.9954689419430629,48,0.9265600602818187,1.0
