skill,activation,t,decay,b
A=pi*r^2:()->answer,-inf,1,0.177,0.01
A=pi*r^2:()->answer,0.3948298140119091,2,0.5881044507141373,1.0
A=pi*r^2:()->answer,5.008806512936178,3,41.65108358121513,1.0
A=pi*r^2:()->answer,5.514886882509038,19,68.97324119919838,1.0
A=pi*r^2:()->answer,5.172819003961585,33,49.04296936299242,1.0
A=pi*r^2:()->answer,5.127202109975329,176,46.863933884229674,1.0
A=pi*r^2:()->answer,5.050657251021242,177,43.42363722043843,1.0
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(a,b,h)->answer",-inf,5,0.177,0.01
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(a,b,h)->answer",0.3948298140119091,6,0.5881044507141373,1.0
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(a,b,h)->answer",5.008806512936178,8,41.65108358121513,1.0
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(a,b,h)->answer",5.426515642465333,10,63.15452203752163,1.0
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(a,b,h)->answer",5.3331613588037134,11,57.54138188156189,1.0
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(a,b,h)->answer",5.30433053675608,13,55.9111332226912,0.01
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(a,b,h)->answer",3.832502847811724,16,12.968297731893218,1.0
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(a,b,h)->answer",5.223569687611423,20,51.586959321813055,1.0
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(a,b,h)->answer",5.190218994648564,21,49.900677189075594,1.0
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(a,b,h)->answer",5.1838819422067735,22,49.58657194100301,1.0
