skill,activation,t,decay,b
A=pi*r^2:()->answer,-inf,1,0.177,0.01
A=pi*r^2:()->answer,0.3948298140119091,2,0.5881044507141373,1.0
A=pi*r^2:()->answer,5.008806512936178,3,41.65108358121513,1.0
A=pi*r^2:()->answer,5.514886882509038,26,68.97324119919838,1.0
A=pi*r^2:()->answer,5.14516605888833,34,47.71019390788255,1.0
A=pi*r^2:()->answer,5.125117859145872,50,46.766727939531485,0.01
A=pi*r^2:()->answer,2.849208284039334,51,4.961925767710879,1.0
A=pi*r^2:()->answer,5.100005473063893,52,45.61131698631212,1.0
A=pi*r^2:()->answer,5.127588583331884,53,46.88198062734327,1.0
A=pi*r^2:()->answer,5.101788788916578,182,45.69241301247234,1.0
"('Multiply', ('value', '?arg0'), ('value', '?arg1')):(w,l)->answer",-inf,5,0.177,0.01
"('Multiply', ('value', '?arg0'), ('value', '?arg1')):(w,l)->answer",0.3948298140119091,6,0.5881044507141373,1.0
"('Multiply', ('value', '?arg0'), ('value', '?arg1')):(w,l)->answer",5.008806512936178,8,41.65108358121513,1.0
"('Multiply', ('value', '?arg0'), ('value', '?arg1')):(w,l)->answer",5.426515642465333,31,63.15452203752163,1.0
"('Multiply', ('value', '?arg0'), ('value', '?arg1')):(w,l)->answer",5.1421589565368295,32,47.56747142681131,1.0
"('Multiply', ('value', '?arg0'), ('value', '?arg1')):(w,l)->answer",5.139321291482798,35,47.43318376396423,1.0
"('Multiply', ('value', '?arg0'), ('value', '?arg1')):(w,l)->answer",5.131682068634728,176,47.07355862244794,1.0
"('Multiply', ('value', '?arg0'), ('value', '?arg1')):(w,l)->answer",5.051296738185359,180,43.45130173444014,1.0
A=1/2*b*h:()->answer,-inf,7,0.177,0.01
A=1/2*b*h:()->answer,0.3948298140119091,18,0.5881044507141373,1.0
A=1/2*b*h:()->answer,5.006420811377532,23,41.55225672793431,1.0
A=1/2*b*h:()->answer,5.303570557749153,24,55.86879254252462,1.0
A=1/2*b*h:()->answer,5.2809676763490065,46,54.62411717615915,0.01
A=1/2*b*h:()->answer,3.1241848340622758,47,6.476353828721088,1.0
