skill,activation,t,decay,b
A=pi*r^2:()->answer,-inf,1,0.177,0.01
A=pi*r^2:()->answer,0.3948298140119091,2,0.5881044507141373,1.0
A=pi*r^2:()->answer,5.008806512936178,19,41.65108358121513,1.0
A=pi*r^2:()->answer,5.172819003961585,20,49.04296936299242,1.0
A=pi*r^2:()->answer,5.167951233649217,28,48.80567905395603,1.0
A=pi*r^2:()->answer,5.139321291482798,31,47.43318376396423,1.0
A=l*w:()->answer,-inf,4,0.177,0.01
A=l*w:()->answer,0.3948298140119091,5,0.5881044507141373,1.0
A=l*w:()->answer,5.008806512936178,6,41.65108358121513,1.0
A=l*w:()->answer,5.514886882509038,27,68.97324119919838,1.0
A=l*w:()->answer,5.151760509935557,32,48.0246850367202,1.0
A=l*w:()->answer,5.136637890811942,37,47.306546474033404,1.0
A=l*w:()->answer,5.125117859145872,183,46.766727939531485,1.0
A=l*w:()->answer,5.050040032862551,189,43.396952846530844,1.0
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(h,s1,b)->answer",-inf,8,0.177,0.01
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(h,s1,b)->answer",0.3948298140119091,11,0.5881044507141373,1.0
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(h,s1,b)->answer",5.0077936681323765,13,41.60909803717679,1.0
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(h,s1,b)->answer",5.426161877611538,14,63.132246743985945,1.0
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(h,s1,b)->answer",5.371287015612433,23,59.77066299419814,1.0
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(h,s1,b)->answer",5.204875735340831,34,50.634831242156956,1.0
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(h,s1,b)->answer",5.148293953570476,54,47.85910550081306,0.01
