skill,activation,t,decay,b
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(a,h,b)->answer",-inf,1,0.177,0.01
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(a,h,b)->answer",0.3948298140119091,2,0.5881044507141373,1.0
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(a,h,b)->answer",5.008806512936178,10,41.65108358121513,1.0
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(a,h,b)->answer",5.247890216424603,15,52.85260491998929,0.01
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(a,h,b)->answer",3.521621725792328,30,9.55047557215111,1.0
A=1/2*b*h:()->answer,-inf,4,0.177,0.01
A=1/2*b*h:()->answer,0.3948298140119091,5,0.5881044507141373,1.0
A=1/2*b*h:()->answer,5.008806512936178,19,41.65108358121513,1.0
A=1/2*b*h:()->answer,5.190218993935813,25,49.900677153635,1.0
A=1/2*b*h:()->answer,5.159277527911336,33,48.38571216896031,1.0
A=1/2*b*h:()->answer,5.134095411962406,54,47.18687279729712,0.01
A=1/2*b*h:()->answer,2.8387145079974756,56,4.911976365612534,1.0
A=1/2*b*h:()->answer,5.097905529458033,57,45.51600759007301,0.01
A=1/2*b*h:()->answer,3.0687550623219844,58,6.136682986792854,1.0
A=1/2*b*h:()->answer,5.10003552018365,186,45.6126821771856,1.0
A=l*w:()->answer,-inf,7,0.177,0.01
A=l*w:()->answer,0.3948298140119091,8,0.5881044507141373,1.0
A=l*w:()->answer,5.008806512936178,9,41.65108358121513,1.0
A=l*w:()->answer,5.514886882509038,34,68.97324119919838,1.0
A=l*w:()->answer,5.139321291482798,37,47.43318376396423,1.0
A=l*w:()->answer,5.131682068634728,41,47.07355862244794,0.01
A=l*w:()->answer,3.041205039856346,42,5.974734669658222,1.0
A=l*w:()->answer,5.121223372788321,43,46.585637735217276,0.01
A=l*w:()->answer,3.1208639871867097,44,6.455469335535752,1.0
A=l*w:()->answer,5.1189056599516,177,46.47820039235224,1.0
A=l*w:()->answer,5.051460245149771,182,43.45837796264434,1.0
"('Multiply', ('value', '?arg0'), ('value', '?arg1')):(l,w)->answer",-inf,12,0.177,0.01
"('Multiply', ('value', '?arg0'), ('value', '?arg1')):(l,w)->answer",0.3948298140119091,13,0.5881044507141373,1.0
"('Multiply', ('value', '?arg0'), ('value', '?arg1')):(l,w)->answer",5.008806512936178,23,41.65108358121513,1.0
"('Multiply', ('value', '?arg0'), ('value', '?arg1')):(l,w)->answer",5.223569687611423,31,51.586959321813055,1.0
"('Multiply', ('value', '?arg0'), ('value', '?arg1')):(l,w)->answer",5.167951233648972,35,48.805679053944104,1.0
"('Multiply', ('value', '?arg0'), ('value', '?arg1')):(l,w)->answer",5.151760509935557,191,48.0246850367202,1.0
"('Area Circle', ('value', '?arg0')):(r)->answer",-inf,17,0.177,0.01
"('Area Circle', ('value', '?arg0')):(r)->answer",0.3948298140119091,18,0.5881044507141373,1.0
"('Area Circle', ('value', '?arg0')):(r)->answer",5.008806512936178,22,41.65108358121513,1.0
"('Area Circle', ('value', '?arg0')):(r)->answer",5.3331613588037134,29,57.54138188156189,1.0
"('Area Circle', ('value', '?arg0')):(r)->answer",5.21371183732941,36,51.082657390165174,1.0
"('Area Circle', ('value', '?arg0')):(r)->answer",5.167951233648972,38,48.805679053944104,1.0
"('Area Circle', ('value', '?arg0')):(r)->answer",5.159277527911336,181,48.38571216896031,1.0
"('Area Circle', ('value', '?arg0')):(r)->answer",5.05247354880314,183,43.502257368883484,1.0
A=pi*r^2:()->answer,-inf,45,0.177,0.01
A=pi*r^2:()->answer,0.3948298140119091,46,0.5881044507141373,1.0
A=pi*r^2:()->answer,5.008806512936178,47,41.65108358121513,0.01
A=pi*r^2:()->answer,4.619397043353489,48,28.27390057849883,1.0
A=pi*r^2:()->answer,5.4265156424653345,50,63.15452203752174,1.0
A=pi*r^2:()->answer,5.3331613588037365,180,57.54138188156321,1.0
A=pi*r^2:()->answer,5.058322328320052,188,43.75639973359664,1.0
A=pi*r^2:()->answer,5.056526508248051,194,43.67820920190593,1.0
A=1/2*(a+b)*h:()->answer,-inf,49,0.177,0.01
A=1/2*(a+b)*h:()->answer,0.3948298140119091,52,0.5881044507141373,0.01
A=1/2*(a+b)*h:()->answer,0.9727971947815721,53,0.9097574164771951,1.0
A=1/2*(a+b)*h:()->answer,5.014073778102849,55,41.870114918647374,1.0
A=1/2*(a+b)*h:()->answer,5.321783176414028,178,56.89237872181489,1.0
A=1/2*(a+b)*h:()->answer,5.016939121572236,189,41.98975133105125,1.0
A=1/2*(a+b)*h:()->answer,5.0159670273871795,192,41.949125148058464,1.0
