skill,activation,t,decay,b
A=1/2*b*h:()->answer,-inf,1,0.177,0.01
A=1/2*b*h:()->answer,0.3948298140119091,4,0.5881044507141373,1.0
A=1/2*b*h:()->answer,5.0077936681323765,11,41.60909803717679,1.0
A=1/2*b*h:()->answer,5.263062633043591,33,53.65791494447128,1.0
A=1/2*b*h:()->answer,5.131629534020225,35,47.07109499453263,1.0
A=1/2*b*h:()->answer,5.127152976150518,41,46.86164003295258,0.01
A=1/2*b*h:()->answer,2.982007125583222,42,5.6414821128291415,1.0
A=1/2*b*h:()->answer,5.114323703968251,43,46.2665356198268,0.01
A=1/2*b*h:()->answer,3.098957325221458,44,6.319424613642802,1.0
A=1/2*b*h:()->answer,5.113101730665834,164,46.21024983464587,1.0
A=1/2*b*h:()->answer,5.0529936656809795,172,43.52479742770216,1.0
"('Multiply', ('value', '?arg0'), ('value', '?arg1')):(l,w)->answer",-inf,3,0.177,0.01
"('Multiply', ('value', '?arg0'), ('value', '?arg1')):(l,w)->answer",0.3948298140119091,7,0.5881044507141373,1.0
"('Multiply', ('value', '?arg0'), ('value', '?arg1')):(l,w)->answer",5.007492973810857,9,41.5966415134652,1.0
"('Multiply', ('value', '?arg0'), ('value', '?arg1')):(l,w)->answer",5.4260338738702725,17,63.12418875260797,0.01
"('Multiply', ('value', '?arg0'), ('value', '?arg1')):(l,w)->answer",3.6540154807595546,28,10.877363447689271,1.0
"('Multiply', ('value', '?arg0'), ('value', '?arg1')):(l,w)->answer",5.15528528266105,29,48.19363483181083,1.0
"('Multiply', ('value', '?arg0'), ('value', '?arg1')):(l,w)->answer",5.1521161945168705,30,48.04170674753989,1.0
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(b,a,h)->answer",-inf,6,0.177,0.01
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(b,a,h)->answer",0.3948298140119091,12,0.5881044507141373,1.0
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(b,a,h)->answer",5.007061279583827,13,41.57876475226313,1.0
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(b,a,h)->answer",5.514102512437223,31,68.91930064399244,1.0
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(b,a,h)->answer",5.163268230573771,32,48.57848319505455,1.0
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(b,a,h)->answer",5.1591018570054645,34,48.37724404464599,1.0
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(b,a,h)->answer",5.151599235159514,163,48.016969034246735,1.0
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(b,a,h)->answer",5.05466138056136,165,43.59714950905615,1.0
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(b,a,h)->answer",5.054274930499359,175,43.5803730314305,1.0
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(b,a,h)->answer",5.052453293694192,177,43.50137981996275,1.0
A=l*w:()->answer,-inf,8,0.177,0.01
A=l*w:()->answer,0.3948298140119091,10,0.5881044507141373,1.0
A=l*w:()->answer,5.008199132455796,25,41.62590068098139,1.0
A=l*w:()->answer,5.18383121725766,36,49.584065706545445,1.0
A=l*w:()->answer,5.1392914254198745,37,47.431772428882034,0.01
A=l*w:()->answer,3.14453355004094,38,6.6058506694790236,1.0
A=l*w:()->answer,5.134067693360161,39,47.18556976739065,0.01
A=l*w:()->answer,3.1735372964828636,40,6.795041787432377,1.0
A=l*w:()->answer,5.129980850288489,166,46.99384516077089,1.0
A=l*w:()->answer,5.05372655938272,169,43.556578400035924,1.0
A=l*w:()->answer,5.053177364505596,173,43.532761098575456,1.0
"('Area Circle', ('value', '?arg0')):(r)->answer",-inf,15,0.177,0.01
"('Area Circle', ('value', '?arg0')):(r)->answer",0.3948298140119091,20,0.5881044507141373,1.0
"('Area Circle', ('value', '?arg0')):(r)->answer",5.007255889822493,24,41.58682274364112,1.0
"('Area Circle', ('value', '?arg0')):(r)->answer",5.332710089985194,26,57.515500964789666,1.0
"('Area Circle', ('value', '?arg0')):(r)->answer",5.281304439802092,27,54.64245606311008,1.0
"('Area Circle', ('value', '?arg0')):(r)->answer",5.262916117361183,168,53.650079725727615,1.0
"('Area Circle', ('value', '?arg0')):(r)->answer",5.05526049660714,176,43.623171011508695,1.0
A=pi*r^2:()->answer,-inf,45,0.177,0.01
A=pi*r^2:()->answer,0.3948298140119091,47,0.5881044507141373,0.01
A=pi*r^2:()->answer,0.9954689419430629,159,0.9265600602818187,1.0
A=pi*r^2:()->answer,5.004925850370659,162,41.49044854440016,1.0
A=pi*r^2:()->answer,5.248188866758563,167,52.86833885634597,1.0
A=pi*r^2:()->answer,5.127011899727988,178,46.8550543954996,1.0
A=1/2*(a+b)*h:()->answer,-inf,49,0.177,0.01
A=1/2*(a+b)*h:()->answer,0.3948298140119091,51,0.5881044507141373,0.01
A=1/2*(a+b)*h:()->answer,0.9954689419430629,160,0.9265600602818187,1.0
A=1/2*(a+b)*h:()->answer,5.004955843841064,161,41.49168769667955,1.0
A=1/2*(a+b)*h:()->answer,5.425966366283636,174,63.11993948324031,1.0
