skill,activation,t,decay,b
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(a,b,h)->answer",-inf,1,0.177,0.01
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(a,b,h)->answer",0.3948298140119091,2,0.5881044507141373,1.0
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(a,b,h)->answer",5.008806512936178,17,41.65108358121513,0.01
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(a,b,h)->answer",3.448236120938228,26,8.887231316971809,1.0
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(a,b,h)->answer",5.14516605888833,30,47.71019390788255,1.0
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(a,b,h)->answer",5.134095948814775,36,47.186898034665454,1.0
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(a,b,h)->answer",5.12122337328065,40,46.58563775806559,1.0
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(a,b,h)->answer",5.114363625623856,47,46.26837562712261,0.01
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(a,b,h)->answer",2.8821094678766253,48,5.121973939954032,1.0
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(a,b,h)->answer",5.103408004964046,49,45.766171999381406,0.01
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(a,b,h)->answer",3.0783372398387305,50,6.194064206580569,1.0
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(a,b,h)->answer",5.10435199774693,55,45.80922816788528,0.01
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(a,b,h)->answer",2.79921246866645,56,4.728581230928646,1.0
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(a,b,h)->answer",5.09499417173851,57,45.384201480796094,0.01
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(a,b,h)->answer",3.0782352733209875,58,6.193450698775546,1.0
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(a,b,h)->answer",5.09820138639835,177,45.529423434623126,1.0
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(a,b,h)->answer",5.0505009092210855,179,43.41687649183068,1.0
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(a,b,h)->answer",5.050192319556264,185,43.403535171439806,1.0
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(a,b,h)->answer",5.049297939552365,186,43.364891506381255,1.0
A=l*w:()->answer,-inf,4,0.177,0.01
A=l*w:()->answer,0.3948298140119091,5,0.5881044507141373,1.0
A=l*w:()->answer,5.008806512936178,6,41.65108358121513,1.0
A=l*w:()->answer,5.514886882509038,23,68.97324119919838,1.0
A=l*w:()->answer,5.167951233648972,27,48.805679053944104,1.0
A=l*w:()->answer,5.151760509935557,34,48.0246850367202,1.0
"('Area Circle', ('value', '?arg0')):(r)->answer",-inf,8,0.177,0.01
"('Area Circle', ('value', '?arg0')):(r)->answer",0.3948298140119091,9,0.5881044507141373,1.0
"('Area Circle', ('value', '?arg0')):(r)->answer",5.008806512936178,11,41.65108358121513,1.0
"('Area Circle', ('value', '?arg0')):(r)->answer",5.426515642465333,13,63.15452203752163,1.0
"('Area Circle', ('value', '?arg0')):(r)->answer",5.3331613588037134,28,57.54138188156189,1.0
"('Area Circle', ('value', '?arg0')):(r)->answer",5.1634520366045855,33,48.587380497230015,1.0
"('Area Circle', ('value', '?arg0')):(r)->answer",5.14516605888833,37,47.71019390788255,1.0
"('Area Circle', ('value', '?arg0')):(r)->answer",5.134095411962406,51,47.18687279729712,0.01
"('Area Circle', ('value', '?arg0')):(r)->answer",2.917368725038755,52,5.299440328924093,1.0
"('Area Circle', ('value', '?arg0')):(r)->answer",5.107159080938779,53,45.937501581423675,0.01
"('Area Circle', ('value', '?arg0')):(r)->answer",3.083126877999449,54,6.222952894874787,1.0
"('Area Circle', ('value', '?arg0')):(r)->answer",5.107280687309292,188,45.943066688303254,1.0
A=1/2*b*h:()->answer,-inf,10,0.177,0.01
A=1/2*b*h:()->answer,0.3948298140119091,18,0.5881044507141373,1.0
A=1/2*b*h:()->answer,5.006755094050956,21,41.56609007136165,1.0
A=1/2*b*h:()->answer,5.370842103849804,22,59.744154969857064,1.0
A=1/2*b*h:()->answer,5.332493625909566,25,57.503090582429884,1.0
A=1/2*b*h:()->answer,5.262739914061424,183,53.64065842268838,1.0
A=1/2*b*h:()->answer,5.052101696357801,184,43.48614976099824,1.0
A=pi*r^2:()->answer,-inf,12,0.177,0.01
