skill,activation,t,decay,b
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(s1,h,b)->answer",-inf,1,0.177,0.01
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(s1,h,b)->answer",0.3948298140119091,2,0.5881044507141373,1.0
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(s1,h,b)->answer",5.008806512936178,16,41.65108358121513,0.01
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(s1,h,b)->answer",3.483662759955243,24,9.201336532935407,1.0
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(s1,h,b)->answer",5.151760509935557,33,48.0246850367202,1.0
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(s1,h,b)->answer",5.127202110529215,34,46.86393391008891,1.0
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(s1,h,b)->answer",5.125117859376793,195,46.76672795029003,1.0
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(s1,h,b)->answer",5.0479036309697936,199,43.3047162197989,1.0
A=1/2*(a+b)*h:()->answer,-inf,4,0.177,0.01
A=1/2*(a+b)*h:()->answer,0.3948298140119091,5,0.5881044507141373,1.0
A=1/2*(a+b)*h:()->answer,5.008806512936178,30,41.65108358121513,1.0
A=1/2*(a+b)*h:()->answer,5.1421589565368295,39,47.56747142681131,1.0
A=1/2*(a+b)*h:()->answer,5.121223372788321,42,46.585637735217276,1.0
A=1/2*(a+b)*h:()->answer,5.115975239684724,60,46.34271702489845,0.01
A=1/2*(a+b)*h:()->answer,2.7800984346591266,61,4.64240833191783,1.0
A=1/2*(a+b)*h:()->answer,5.0931571093321155,62,45.301229266359904,1.0
A=1/2*(a+b)*h:()->answer,5.128143119414411,63,46.907887406792966,1.0
A=1/2*(a+b)*h:()->answer,5.096979813717174,213,45.47405597770178,1.0
"('Area Circle', ('value', '?arg0')):(r)->answer",-inf,7,0.177,0.01
"('Area Circle', ('value', '?arg0')):(r)->answer",0.3948298140119091,8,0.5881044507141373,1.0
"('Area Circle', ('value', '?arg0')):(r)->answer",5.008806512936178,10,41.65108358121513,1.0
"('Area Circle', ('value', '?arg0')):(r)->answer",5.426515642465333,12,63.15452203752163,1.0
