skill,activation,t,decay,b
"('Multiply', ('value', '?arg0'), ('value', '?arg1')):(w,l)->answer",-inf,1,0.177,0.01
"('Multiply', ('value', '?arg0'), ('value', '?arg1')):(w,l)->answer",0.3948298140119091,2,0.5881044507141373,1.0
"('Multiply', ('value', '?arg0'), ('value', '?arg1')):(w,l)->answer",5.008806512936178,29,41.65108358121513,1.0
"('Multiply', ('value', '?arg0'), ('value', '?arg1')):(w,l)->answer",5.136637890811942,35,47.306546474033404,1.0
"('Multiply', ('value', '?arg0'), ('value', '?arg1')):(w,l)->answer",5.123127186428459,39,46.67407529035782,1.0
"('Multiply', ('value', '?arg0'), ('value', '?arg1')):(w,l)->answer",5.115975239684724,57,46.34271702489845,0.01
"('Multiply', ('value', '?arg0'), ('value', '?arg1')):(w,l)->answer",2.7800984346591266,59,4.64240833191783,1.0
"('Multiply', ('value', '?arg0'), ('value', '?arg1')):(w,l)->answer",5.092283343411691,60,45.26181847305299,0.01
"('Multiply', ('value', '?arg0'), ('value', '?arg1')):(w,l)->answer",3.0743626258511094,61,6.170196163570869,1.0
"('Multiply', ('value', '?arg0'), ('value', '?arg1')):(w,l)->answer",5.096155220409261,214,45.436719724202376,1.0
A=pi*r^2:()->answer,-inf,4,0.177,0.01
A=pi*r^2:()->answer,0.3948298140119091,9,0.5881044507141373,1.0
A=pi*r^2:()->answer,5.007255889822493,36,41.58682274364112,1.0
A=pi*r^2:()->answer,5.136529209095478,41,47.30142463235676,1.0
A=pi*r^2:()->answer,5.12502570381624,44,46.76243464562374,1.0
A=pi*r^2:()->answer,5.119316019278321,204,46.49720442074507,1.0
A=pi*r^2:()->answer,5.047624792584852,216,43.29269223351431,1.0
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(s2,b,h)->answer",-inf,6,0.177,0.01
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(s2,b,h)->answer",0.3948298140119091,10,0.5881044507141373,1.0
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(s2,b,h)->answer",5.007492973810857,16,41.5966415134652,0.01
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(s2,b,h)->answer",3.9062464527010787,27,13.947225377716311,1.0
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(s2,b,h)->answer",5.172691027805424,37,49.03671608421008,1.0
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(s2,b,h)->answer",5.136554867579833,46,47.302633789181435,1.0
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(s2,b,h)->answer",5.1175902511250335,53,46.41733542460964,0.01
A=l*w:()->answer,-inf,8,0.177,0.01
A=l*w:()->answer,0.3948298140119091,17,0.5881044507141373,1.0
A=l*w:()->answer,5.006630699803668,24,41.56094182686889,1.0
A=l*w:()->answer,5.262689671767544,40,53.637972353327726,1.0
A=l*w:()->answer,5.148126054192654,43,47.85110037701272,1.0
A=l*w:()->answer,5.139111417143473,211,47.42326694429716,1.0
A=l*w:()->answer,5.047743900710049,213,43.29782796863065,1.0
A=1/2*(a+b)*h:()->answer,-inf,12,0.177,0.01
