skill,activation,t,decay,b
"('Multiply', ('value', '?arg0'), ('value', '?arg1')):(w,l)->answer",-inf,1,0.177,0.01
"('Multiply', ('value', '?arg0'), ('value', '?arg1')):(w,l)->answer",0.3948298140119091,4,0.5881044507141373,1.0
"('Multiply', ('value', '?arg0'), ('value', '?arg1')):(w,l)->answer",5.0077936681323765,14,41.60909803717679,1.0
"('Multiply', ('value', '?arg0'), ('value', '?arg1')):(w,l)->answer",5.223431035228938,18,51.57983170261171,1.0
"('Multiply', ('value', '?arg0'), ('value', '?arg1')):(w,l)->answer",5.190114565383848,20,49.89548485314836,1.0
"('Multiply', ('value', '?arg0'), ('value', '?arg1')):(w,l)->answer",5.178015281474728,164,49.297551367286516,1.0
"('Multiply', ('value', '?arg0'), ('value', '?arg1')):(w,l)->answer",5.052993665679377,165,43.52479742763271,1.0
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(a,b,h)->answer",-inf,3,0.177,0.01
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(a,b,h)->answer",0.3948298140119091,5,0.5881044507141373,1.0
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(a,b,h)->answer",5.008199132455796,13,41.62590068098139,0.01
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(a,b,h)->answer",3.7662823964993253,25,12.148689135660911,1.0
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(a,b,h)->answer",5.15923885729468,26,48.38384794437812,1.0
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(a,b,h)->answer",5.155542431174025,28,48.20598382575055,1.0
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(a,b,h)->answer",5.14832624085284,33,47.8606450512709,1.0
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(a,b,h)->answer",5.134067693362394,161,47.185569767495615,1.0
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(a,b,h)->answer",5.053726559382704,174,43.556578400035235,1.0
A=pi*r^2:()->answer,-inf,7,0.177,0.01
A=pi*r^2:()->answer,0.3948298140119091,8,0.5881044507141373,1.0
A=pi*r^2:()->answer,5.008806512936178,21,41.65108358121513,1.0
A=pi*r^2:()->answer,5.197216042668809,22,50.24981619285068,1.0
A=pi*r^2:()->answer,5.190218993936052,32,49.90067715364688,1.0
A=pi*r^2:()->answer,5.14516605888833,39,47.71019390788255,0.01
A=pi*r^2:()->answer,3.0734273117829805,40,6.164593263530096,1.0
A=pi*r^2:()->answer,5.125117859145872,41,46.766727939531485,1.0
A=pi*r^2:()->answer,5.135377192066243,42,47.2471677511135,1.0
A=pi*r^2:()->answer,5.122236991833931,175,46.63270226302782,1.0
A=1/2*(a+b)*h:()->answer,-inf,10,0.177,0.01
A=1/2*(a+b)*h:()->answer,0.3948298140119091,11,0.5881044507141373,1.0
A=1/2*(a+b)*h:()->answer,5.008806512936178,29,41.65108358121513,1.0
A=1/2*(a+b)*h:()->answer,5.167951233648972,30,48.805679053944104,1.0
A=1/2*(a+b)*h:()->answer,5.1634520366048315,35,48.58738049724193,0.01
A=1/2*(a+b)*h:()->answer,3.2056264581835547,36,7.010853287182957,1.0
A=1/2*(a+b)*h:()->answer,5.1421589565368295,37,47.56747142681131,1.0
A=1/2*(a+b)*h:()->answer,5.146044177116463,157,47.75195200348359,1.0
A=1/2*(a+b)*h:()->answer,5.055685805267718,158,43.64165297429966,1.0
A=1/2*(a+b)*h:()->answer,5.055481143249368,173,43.632758320924985,1.0
"('Area Circle', ('value', '?arg0')):(r)->answer",-inf,16,0.177,0.01
"('Area Circle', ('value', '?arg0')):(r)->answer",0.3948298140119091,17,0.5881044507141373,1.0
"('Area Circle', ('value', '?arg0')):(r)->answer",5.008806512936178,23,41.65108358121513,1.0
"('Area Circle', ('value', '?arg0')):(r)->answer",5.281666133913891,34,54.662159460951244,1.0
"('Area Circle', ('value', '?arg0')):(r)->answer",5.172819003961585,163,49.04296936299242,1.0
A=1/2*b*h:()->answer,-inf,43,0.177,0.01
A=1/2*b*h:()->answer,0.3948298140119091,44,0.5881044507141373,1.0
A=1/2*b*h:()->answer,5.008806512936178,45,41.65108358121513,1.0
A=1/2*b*h:()->answer,5.514886882509038,46,68.97324119919838,1.0
A=1/2*b*h:()->answer,5.426515642465522,48,63.154522037533546,1.0
A=1/2*b*h:()->answer,5.3331613588037134,169,57.54138188156189,1.0
A=l*w:()->answer,-inf,47,0.177,0.01
A=l*w:()->answer,0.3948298140119091,49,0.5881044507141373,1.0
A=l*w:()->answer,5.008199132455796,50,41.62590068098139,1.0
A=l*w:()->answer,5.514642614860597,51,68.95643855539379,1.0
A=l*w:()->answer,5.42631782973205,156,63.14206551382215,1.0
A=l*w:()->answer,5.065835598382881,162,44.08505663095087,1.0
A=l*w:()->answer,5.063929087761704,167,44.00142520206426,1.0
