skill,activation,t,decay,b
"('Multiply', ('value', '?arg0'), ('value', '?arg1')):(w,l)->answer",-inf,1,0.177,0.01
"('Multiply', ('value', '?arg0'), ('value', '?arg1')):(w,l)->answer",0.3948298140119091,2,0.5881044507141373,1.0
"('Multiply', ('value', '?arg0'), ('value', '?arg1')):(w,l)->answer",5.008806512936178,4,41.65108358121513,1.0
"('Multiply', ('value', '?arg0'), ('value', '?arg1')):(w,l)->answer",5.426515642465333,6,63.15452203752163,1.0
"('Multiply', ('value', '?arg0'), ('value', '?arg1')):(w,l)->answer",5.3331613588037134,8,57.54138188156189,1.0
"('Multiply', ('value', '?arg0'), ('value', '?arg1')):(w,l)->answer",5.281666133913891,16,54.662159460951244,0.01
"('Multiply', ('value', '?arg0'), ('value', '?arg1')):(w,l)->answer",3.483662759955243,41,9.201336532935407,1.0
"('Multiply', ('value', '?arg0'), ('value', '?arg1')):(w,l)->answer",5.112813656065226,191,46.19699073448176,1.0
A=1/2*(a+b)*h:()->answer,-inf,3,0.177,0.01
A=1/2*(a+b)*h:()->answer,0.3948298140119091,11,0.5881044507141373,1.0
A=1/2*(a+b)*h:()->answer,5.006755094050956,33,41.56609007136165,1.0
A=1/2*(a+b)*h:()->answer,5.15154366891085,38,48.01431082048544,1.0
A=1/2*(a+b)*h:()->answer,5.136457404199882,46,47.29804098944851,0.01
A=1/2*(a+b)*h:()->answer,3.0097521884505003,49,5.795217347622199,1.0
A=1/2*(a+b)*h:()->answer,5.114232968040001,50,46.262353832751764,1.0
A=1/2*(a+b)*h:()->answer,5.128647124901747,179,46.93144596679709,1.0
A=1/2*(a+b)*h:()->answer,5.0515980180338405,192,43.46434137370148,1.0
A=l*w:()->answer,-inf,5,0.177,0.01
A=l*w:()->answer,0.3948298140119091,12,0.5881044507141373,1.0
A=l*w:()->answer,5.006896910123247,25,41.57196012577545,1.0
A=l*w:()->answer,5.196922074577945,28,50.235098546035566,1.0
A=l*w:()->answer,5.177858871951862,51,49.28986904609401,0.01
A=l*w:()->answer,2.9543764291240064,52,5.492561530365887,1.0
A=l*w:()->answer,5.111213702523194,53,46.1234197580682,1.0
A=l*w:()->answer,5.129485197535022,54,46.97064601239414,1.0
A=l*w:()->answer,5.11054162359171,184,46.09255051181867,1.0
A=l*w:()->answer,5.05095131634617,193,43.436356426911836,1.0
A=l*w:()->answer,5.049569432268617,194,43.376618296152515,1.0
A=1/2*b*h:()->answer,-inf,7,0.177,0.01
A=1/2*b*h:()->answer,0.3948298140119091,23,0.5881044507141373,1.0
A=1/2*b*h:()->answer,5.0060380781421365,29,41.53642407209658,1.0
A=1/2*b*h:()->answer,5.280775453534909,36,54.61365220391151,1.0
A=1/2*b*h:()->answer,5.196628905718516,55,50.22042522136563,0.01
A=1/2*b*h:()->answer,3.0547148247766676,56,6.053592293455533,1.0
A=1/2*b*h:()->answer,5.122838850825059,57,46.66067046073534,1.0
A=1/2*b*h:()->answer,5.134194471570136,58,47.19152980751284,1.0
A=1/2*b*h:()->answer,5.120273926295868,183,46.54159612778333,1.0
A=1/2*b*h:()->answer,5.052942090221594,187,43.52256180278865,1.0
A=1/2*b*h:()->answer,5.052242354214185,188,43.4922419616133,1.0
