skill,activation,t,decay,b
A=1/2*b*h:()->answer,-inf,1,0.177,0.01
A=1/2*b*h:()->answer,0.3948298140119091,2,0.5881044507141373,1.0
A=1/2*b*h:()->answer,5.008806512936178,23,41.65108358121513,1.0
A=1/2*b*h:()->answer,5.15539078934581,28,48.19870117502708,1.0
A=1/2*b*h:()->answer,5.139321291482798,29,47.43318376396423,1.0
A=1/2*b*h:()->answer,5.1366378908119446,174,47.30654647403353,1.0
A=1/2*b*h:()->answer,5.050974129241124,188,43.437343309322536,1.0
"('Area Circle', ('value', '?arg0')):(r)->answer",-inf,4,0.177,0.01
"('Area Circle', ('value', '?arg0')):(r)->answer",0.3948298140119091,5,0.5881044507141373,1.0
"('Area Circle', ('value', '?arg0')):(r)->answer",5.008806512936178,7,41.65108358121513,1.0
"('Area Circle', ('value', '?arg0')):(r)->answer",5.426515642465333,9,63.15452203752163,1.0
"('Area Circle', ('value', '?arg0')):(r)->answer",5.3331613588037134,11,57.54138188156189,1.0
"('Area Circle', ('value', '?arg0')):(r)->answer",5.281666133913891,19,54.662159460951244,1.0
"('Area Circle', ('value', '?arg0')):(r)->answer",5.190218993935813,20,49.900677153635,1.0
"('Area Circle', ('value', '?arg0')):(r)->answer",5.183881942139345,21,49.58657193767138,1.0
"('Area Circle', ('value', '?arg0')):(r)->answer",5.17810798441117,53,49.30210519771138,0.01
"('Area Circle', ('value', '?arg0')):(r)->answer",2.849208284039334,55,4.961925767710879,1.0
"('Area Circle', ('value', '?arg0')):(r)->answer",5.098939769256369,56,45.56292325298066,1.0
"('Area Circle', ('value', '?arg0')):(r)->answer",5.126583567555905,57,46.835064964435595,1.0
"('Area Circle', ('value', '?arg0')):(r)->answer",5.1007884093332665,185,45.6469030899627,1.0
"('Area Circle', ('value', '?arg0')):(r)->answer",5.049739382031646,187,43.38396068494582,1.0
A=pi*r^2:()->answer,-inf,6,0.177,0.01
A=pi*r^2:()->answer,0.3948298140119091,12,0.5881044507141373,1.0
A=pi*r^2:()->answer,5.007061279583827,24,41.57876475226313,1.0
A=pi*r^2:()->answer,5.204726297036596,25,50.62729147279995,1.0
A=pi*r^2:()->answer,5.19696362908568,34,50.23717872889895,1.0
A=pi*r^2:()->answer,5.151599235159514,189,48.016969034246735,1.0
A=l*w:()->answer,-inf,8,0.177,0.01
A=l*w:()->answer,0.3948298140119091,15,0.5881044507141373,1.0
A=l*w:()->answer,5.006896910123247,26,41.57196012577545,1.0
A=l*w:()->answer,5.213378595416958,35,51.0656963177689,1.0
A=l*w:()->answer,5.159071318373421,39,48.37577209760444,1.0
A=l*w:()->answer,5.144990723435167,176,47.70186038439081,1.0
