skill,activation,t,decay,b
A=pi*r^2:()->answer,-inf,1,0.177,0.01
A=pi*r^2:()->answer,0.3948298140119091,2,0.5881044507141373,1.0
A=pi*r^2:()->answer,5.008806512936178,9,41.65108358121513,1.0
A=pi*r^2:()->answer,5.263244427321576,12,53.66763835259279,1.0
A=pi*r^2:()->answer,5.223569687611423,27,51.586959321813055,1.0
A=pi*r^2:()->answer,5.1421589565368295,32,47.56747142681131,1.0
A=pi*r^2:()->answer,5.129387405229313,160,46.966070177602404,1.0
A=pi*r^2:()->answer,5.0533629004842835,168,43.540805898419435,1.0
"('Area Circle', ('value', '?arg0')):(r)->answer",-inf,4,0.177,0.01
"('Area Circle', ('value', '?arg0')):(r)->answer",0.3948298140119091,5,0.5881044507141373,1.0
"('Area Circle', ('value', '?arg0')):(r)->answer",5.008806512936178,7,41.65108358121513,1.0
"('Area Circle', ('value', '?arg0')):(r)->answer",5.426515642465333,11,63.15452203752163,1.0
"('Area Circle', ('value', '?arg0')):(r)->answer",5.281666133913891,17,54.662159460951244,1.0
"('Area Circle', ('value', '?arg0')):(r)->answer",5.204995015305181,21,50.640850209432664,1.0
"('Area Circle', ('value', '?arg0')):(r)->answer",5.178107984411169,42,49.30210519771133,0.01
"('Area Circle', ('value', '?arg0')):(r)->answer",2.982353720754267,43,5.643376404198869,1.0
"('Area Circle', ('value', '?arg0')):(r)->answer",5.114363625592368,44,46.2683756256713,1.0
"('Area Circle', ('value', '?arg0')):(r)->answer",5.130528109379728,45,47.01947311683462,1.0
"('Area Circle', ('value', '?arg0')):(r)->answer",5.1131357452341275,152,46.21181566239647,1.0
"('Area Circle', ('value', '?arg0')):(r)->answer",5.055481143252217,167,43.63275832104876,1.0
A=1/2*(a+b)*h:()->answer,-inf,6,0.177,0.01
A=1/2*(a+b)*h:()->answer,0.3948298140119091,8,0.5881044507141373,1.0
A=1/2*(a+b)*h:()->answer,5.008199132455796,10,41.62590068098139,1.0
A=1/2*(a+b)*h:()->answer,5.4263178297318575,18,63.14206551381001,1.0
A=1/2*(a+b)*h:()->answer,5.223497222694805,28,51.58323403837526,1.0
A=1/2*(a+b)*h:()->answer,5.15923885729468,156,48.38384794437812,1.0
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(h,s2,b)->answer",-inf,14,0.177,0.01
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(h,s2,b)->answer",0.3948298140119091,15,0.5881044507141373,1.0
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(h,s2,b)->answer",5.008806512936178,16,41.65108358121513,1.0
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(h,s2,b)->answer",5.514886882509038,33,68.97324119919838,0.01
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(h,s2,b)->answer",3.354307379141066,34,8.106338433244531,1.0
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(h,s2,b)->answer",5.1634520366045855,35,48.587380497230015,1.0
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(h,s2,b)->answer",5.162367144233152,155,48.53488892373272,1.0
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(h,s2,b)->answer",5.056960646608501,163,43.69709884560924,1.0
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(a,b,h)->answer",-inf,38,0.177,0.01
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(a,b,h)->answer",0.3948298140119091,39,0.5881044507141373,1.0
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(a,b,h)->answer",5.008806512936178,41,41.65108358121513,1.0
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(a,b,h)->answer",5.426515642465333,151,63.15452203752163,1.0
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(a,b,h)->answer",5.064242217334316,164,44.01515007431731,1.0
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(a,b,h)->answer",5.0605503381243455,166,43.853603308517215,1.0
"('Multiply', ('value', '?arg0'), ('value', '?arg1')):(l,w)->answer",-inf,46,0.177,0.01
"('Multiply', ('value', '?arg0'), ('value', '?arg1')):(l,w)->answer",0.3948298140119091,49,0.5881044507141373,1.0
"('Multiply', ('value', '?arg0'), ('value', '?arg1')):(l,w)->answer",5.0077936681323765,150,41.60909803717679,1.0
"('Multiply', ('value', '?arg0'), ('value', '?arg1')):(l,w)->answer",5.067906046829447,165,44.17606017515835,1.0
