skill,activation,t,decay,b
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(a,b,h)->answer",-inf,1,0.177,0.01
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(a,b,h)->answer",0.3948298140119091,4,0.5881044507141373,1.0
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(a,b,h)->answer",5.0077936681323765,6,41.60909803717679,1.0
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(a,b,h)->answer",5.426161877611538,16,63.132246743985945,0.01
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(a,b,h)->answer",3.5618755118194985,22,9.93549062145737,1.0
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(a,b,h)->answer",5.167868009393042,30,48.80163213671618,1.0
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(a,b,h)->answer",5.139262747052982,37,47.43041725861301,1.0
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(a,b,h)->answer",5.12308106370701,40,46.671930768162014,1.0
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(a,b,h)->answer",5.117610432641582,184,46.418268634120984,1.0
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(a,b,h)->answer",5.049732062122684,188,43.383644415084625,1.0
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(a,b,h)->answer",5.049146124056323,189,43.35833541288009,1.0
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(a,b,h)->answer",5.049002700350431,194,43.352142629836365,1.0
"('Area Circle', ('value', '?arg0')):(r)->answer",-inf,3,0.177,0.01
"('Area Circle', ('value', '?arg0')):(r)->answer",0.3948298140119091,7,0.5881044507141373,1.0
"('Area Circle', ('value', '?arg0')):(r)->answer",5.007492973810857,9,41.5966415134652,1.0
"('Area Circle', ('value', '?arg0')):(r)->answer",5.4260338738702725,11,63.12418875260797,1.0
"('Area Circle', ('value', '?arg0')):(r)->answer",5.332799872823907,18,57.520649209282375,0.01
"('Area Circle', ('value', '?arg0')):(r)->answer",3.605821080719648,24,10.373895466426346,1.0
"('Area Circle', ('value', '?arg0')):(r)->answer",5.172691027805424,35,49.03671608421008,1.0
"('Area Circle', ('value', '?arg0')):(r)->answer",5.134015283933018,191,47.183106139737546,1.0
"('Area Circle', ('value', '?arg0')):(r)->answer",5.049142587423408,196,43.35818269661802,1.0
A=pi*r^2:()->answer,-inf,5,0.177,0.01
A=pi*r^2:()->answer,0.3948298140119091,14,0.5881044507141373,1.0
A=pi*r^2:()->answer,5.006630699803668,26,41.56094182686889,1.0
A=pi*r^2:()->answer,5.204602340044939,38,50.621038194017586,1.0
A=pi*r^2:()->answer,5.144940728625395,53,47.69948444742921,0.01
A=pi*r^2:()->answer,2.9540888692334457,54,5.491033207826608,1.0
A=pi*r^2:()->answer,5.111181236634991,55,46.1219280909553,0.01
A=pi*r^2:()->answer,3.091012359604526,56,6.270816611423842,1.0
A=pi*r^2:()->answer,5.110514234813445,190,46.09129295820831,1.0
A=pi*r^2:()->answer,5.050316481300248,197,43.40890258664,1.0
A=1/2*b*h:()->answer,-inf,8,0.177,0.01
A=1/2*b*h:()->answer,0.3948298140119091,19,0.5881044507141373,1.0
A=1/2*b*h:()->answer,5.006420811377532,27,41.55225672793431,1.0
A=1/2*b*h:()->answer,5.247290559614896,32,52.821027103666175,1.0
A=1/2*b*h:()->answer,5.196776462889133,33,50.22781003242681,1.0
A=1/2*b*h:()->answer,5.1898021314495,45,49.87995353769725,0.01
A=1/2*b*h:()->answer,3.162416237204739,46,6.721849892461026,1.0
A=1/2*b*h:()->answer,5.136392315122273,47,47.2949740241686,0.01
A=1/2*b*h:()->answer,3.184175784123104,48,6.865823581236034,1.0
A=1/2*b*h:()->answer,5.13199563731277,183,47.088266220140405,1.0
A=1/2*b*h:()->answer,5.052261152091813,185,43.49305620388411,1.0
A=1/2*(a+b)*h:()->answer,-inf,10,0.177,0.01
A=1/2*(a+b)*h:()->answer,0.3948298140119091,20,0.5881044507141373,1.0
A=1/2*(a+b)*h:()->answer,5.006520139611792,28,41.5563666632401,1.0
A=1/2*(a+b)*h:()->answer,5.247332469693622,39,52.82323346522059,1.0
A=1/2*(a+b)*h:()->answer,5.163148887801953,44,48.57270717256009,1.0
A=1/2*(a+b)*h:()->answer,5.1449170117570855,49,47.69835737628919,0.01
A=1/2*(a+b)*h:()->answer,3.1062434755224975,51,6.364342683778413,0.01
A=1/2*(a+b)*h:()->answer,3.0718809724667153,52,6.155341567630979,1.0
A=1/2*(a+b)*h:()->answer,5.125032499284105,193,46.76275121652347,1.0
A=1/2*(a+b)*h:()->answer,5.050781314729381,195,43.42900289145217,1.0
A=l*w:()->answer,-inf,13,0.177,0.01
A=l*w:()->answer,0.3948298140119091,21,0.5881044507141373,1.0
A=l*w:()->answer,5.006755094050956,29,41.56609007136165,1.0
A=l*w:()->answer,5.2474246600736,31,52.82808716521695,1.0
A=l*w:()->answer,5.223167226315693,41,51.56627296597899,1.0
A=l*w:()->answer,5.1590420363879215,42,48.37436076252224,1.0
A=l*w:()->answer,5.15516498331172,57,48.18785880931638,0.01
A=l*w:()->answer,2.995283269728881,58,5.714513077169605,1.0
A=l*w:()->answer,5.115841154454383,59,46.336527299081986,0.01
A=l*w:()->answer,3.1032622191709898,60,6.345924098008211,1.0
A=l*w:()->answer,5.114361908728482,198,46.26829649312097,1.0
A=l*w:()->answer,5.050166624905913,199,43.40242449500196,1.0
