skill,activation,t,decay,b
"('Area Circle', ('value', '?arg0')):(r)->answer",-inf,1,0.177,0.01
"('Area Circle', ('value', '?arg0')):(r)->answer",0.3948298140119091,2,0.5881044507141373,1.0
"('Area Circle', ('value', '?arg0')):(r)->answer",5.008806512936178,18,41.65108358121513,0.01
"('Area Circle', ('value', '?arg0')):(r)->answer",3.415031995896226,26,8.60276457701175,1.0
"('Area Circle', ('value', '?arg0')):(r)->answer",5.14516605888833,28,47.71019390788255,1.0
"('Area Circle', ('value', '?arg0')):(r)->answer",5.139389669555345,34,47.436415161203044,1.0
"('Area Circle', ('value', '?arg0')):(r)->answer",5.1251178645976525,185,46.76672819352845,1.0
A=1/2*(a+b)*h:()->answer,-inf,4,0.177,0.01
A=1/2*(a+b)*h:()->answer,0.3948298140119091,5,0.5881044507141373,1.0
A=1/2*(a+b)*h:()->answer,5.008806512936178,27,41.65108358121513,1.0
A=1/2*(a+b)*h:()->answer,5.151760509935557,35,48.0246850367202,1.0
A=1/2*(a+b)*h:()->answer,5.129387405229313,49,46.966070177602404,0.01
A=1/2*(a+b)*h:()->answer,2.8935848431983464,50,5.179046208429934,1.0
A=1/2*(a+b)*h:()->answer,5.104616827952576,52,45.82131456060536,1.0
A=1/2*(a+b)*h:()->answer,5.105285026505462,186,45.8518242176614,1.0
A=1/2*(a+b)*h:()->answer,5.049590981101903,195,43.37754920755517,1.0
A=1/2*(a+b)*h:()->answer,5.048310013245183,199,43.32224612092793,1.0
"('Multiply', ('value', '?arg0'), ('value', '?arg1')):(l,w)->answer",-inf,7,0.177,0.01
"('Multiply', ('value', '?arg0'), ('value', '?arg1')):(l,w)->answer",0.3948298140119091,12,0.5881044507141373,1.0
"('Multiply', ('value', '?arg0'), ('value', '?arg1')):(l,w)->answer",5.007255889822493,14,41.58682274364112,1.0
"('Multiply', ('value', '?arg0'), ('value', '?arg1')):(l,w)->answer",5.4259257674648715,16,63.117384126120314,0.01
"('Multiply', ('value', '?arg0'), ('value', '?arg1')):(l,w)->answer",4.095496746823967,24,16.816160344090072,1.0
"('Multiply', ('value', '?arg0'), ('value', '?arg1')):(l,w)->answer",5.204772826287257,25,50.62963894167034,1.0
"('Multiply', ('value', '?arg0'), ('value', '?arg1')):(l,w)->answer",5.197014818863725,32,50.23974136392677,1.0
"('Multiply', ('value', '?arg0'), ('value', '?arg1')):(l,w)->answer",5.159133755847957,190,48.37878160116189,1.0
"('Multiply', ('value', '?arg0'), ('value', '?arg1')):(l,w)->answer",5.050025302185084,194,43.39631619203451,1.0
"('Multiply', ('value', '?arg0'), ('value', '?arg1')):(l,w)->answer",5.049429472325587,205,43.37057250313112,1.0
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(b,l,h)->answer",-inf,9,0.177,0.01
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(b,l,h)->answer",0.3948298140119091,19,0.5881044507141373,1.0
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(b,l,h)->answer",5.006520139611792,20,41.5563666632401,1.0
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(b,l,h)->answer",5.5138158443746335,29,68.89959724615129,1.0
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(b,l,h)->answer",5.223083809622967,30,51.561986421573714,1.0
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(b,l,h)->answer",5.213255706377301,39,51.05944303898658,1.0
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(b,l,h)->answer",5.15898688218392,191,48.371702548760915,1.0
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(b,l,h)->answer",5.0509402428692205,192,43.43587739807785,1.0
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(b,l,h)->answer",5.0507813147293295,197,43.42900289144994,1.0
"('Area Trapezoid', ('value', '?arg0'), ('value', '?arg1'), ('value', '?arg2')):(b,l,h)->answer",5.050007409901111,204,43.39554290667404,1.0
A=pi*r^2:()->answer,-inf,11,0.177,0.01
A=pi*r^2:()->answer,0.3948298140119091,21,0.5881044507141373,1.0
A=pi*r^2:()->answer,5.006520139611792,22,41.5563666632401,1.0
A=pi*r^2:()->answer,5.5138158443746335,33,68.89959724615129,1.0
A=pi*r^2:()->answer,5.204565383070495,36,50.61917396943545,1.0
A=pi*r^2:()->answer,5.183516813702069,42,49.568534391094325,1.0
A=pi*r^2:()->answer,5.155111712672928,53,48.1853013083191,0.01
A=pi*r^2:()->answer,3.0555361159916616,54,6.058420669560286,1.0
A=pi*r^2:()->answer,5.122940114140453,55,46.66537778965374,1.0
A=pi*r^2:()->answer,5.13424815221613,56,47.19405364558405,1.0
A=pi*r^2:()->answer,5.120364510687839,188,46.5457962267614,1.0
A=pi*r^2:()->answer,5.051756764312231,206,43.4712136235036,1.0
A=1/2*b*h:()->answer,-inf,13,0.177,0.01
A=1/2*b*h:()->answer,0.3948298140119091,23,0.5881044507141373,1.0
A=1/2*b*h:()->answer,5.006520139611792,37,41.5563666632401,1.0
A=1/2*b*h:()->answer,5.1898344989934,40,49.88156232626393,1.0
A=1/2*b*h:()->answer,5.172487566070504,43,49.026776012854235,1.0
A=1/2*b*h:()->answer,5.15898688218392,45,48.371702548760915,0.01
A=1/2*b*h:()->answer,3.2488210193632,46,7.312506571870542,1.0
A=1/2*b*h:()->answer,5.148101579804967,47,47.84993359687563,1.0
A=1/2*b*h:()->answer,5.150344519085642,48,47.95698109790986,1.0
A=1/2*b*h:()->answer,5.14220002816,189,47.56941787036717,1.0
A=1/2*b*h:()->answer,5.051924599680791,202,43.47848053360881,1.0
A=1/2*b*h:()->answer,5.049856639013857,203,43.389027299808426,1.0
A=l*w:()->answer,-inf,57,0.177,0.01
A=l*w:()->answer,0.3948298140119091,58,0.5881044507141373,1.0
A=l*w:()->answer,5.008806512936178,59,41.65108358121513,1.0
A=l*w:()->answer,5.514886882509038,60,68.97324119919838,1.0
A=l*w:()->answer,5.426515642465522,183,63.154522037533546,1.0
A=l*w:()->answer,5.0605503381243455,184,43.853603308517215,1.0
A=l*w:()->answer,5.060290770840598,187,43.842267762465184,1.0
A=l*w:()->answer,5.059530671425129,193,43.80909042859606,1.0
A=l*w:()->answer,5.058088939659437,201,43.74622998266087,1.0
